PeakID	seqnames.x	start.x	end.x	width.x	strand.x	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME	X	seqnames.y	start.y	end.y	width.y	strand.y	Conc	Conc_CFUE	Conc_ERY	Fold	p.value	FDR
chr13_78024625_78025025	chr13	78024625	78025025	401	*	Promoter (<=1kb)	13	78024902	78026295	1394	1	75507	ENSMUST00000175955.3	0	ENSMUSG00000093668	Pou5f2	POU domain class 5, transcription factor 2	5821	chr13	78024625	78025025	401	*	4.36924032915832	5.02851271101956	3.12015235091379	0.665453138886382	0.00352746238428092	0.0246164195411215
chr13_80881740_80882140	chr13	80881740	80882140	401	*	Promoter (1-2kb)	13	80883384	80889643	6260	1	105171	ENSMUST00000159090.1	-1244	ENSMUSG00000074794	Arrdc3	arrestin domain containing 3	5443	chr13	80881740	80882140	401	*	9.02760004798944	8.77877797867023	9.23975439105881	-0.393509104290291	0.00271331014961906	0.0202523702826702
chr13_81642443_81643141	chr13	81642443	81643141	699	*	Distal Intergenic	13	81095068	81633154	538087	2	110789	ENSMUST00000095585.10	-9289	ENSMUSG00000069170	Adgrv1	adhesion G protein-coupled receptor V1	923	chr13	81642443	81643141	699	*	8.5344771241217	8.89771175762217	8.04785332758524	0.735757617960716	1.98024567185239e-07	8.70892335770349e-06
chr13_81663469_81663869	chr13	81663469	81663869	401	*	Promoter (1-2kb)	13	81665194	81669887	4694	1	80289	ENSMUST00000224420.1	-1325	ENSMUSG00000035840	Lysmd3	LysM, putative peptidoglycan-binding, domain containing 3	2400	chr13	81663469	81663869	401	*	6.75721723479484	7.1929214299598	6.13001140408717	0.77460486943644	7.58311444195049e-05	0.00128366329347134
chr13_81690501_81690901	chr13	81690501	81690901	401	*	Intron (ENSMUST00000048993.11/67486, intron 3 of 7)	13	81673880	81687285	13406	2	67486	ENSMUST00000162535.1	-3216	ENSMUSG00000035834	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	6236	chr13	81690501	81690901	401	*	6.46817069443746	6.81755573029876	6.0061774748963	0.526047493169312	0.0045687112902446	0.0297647584330929
chr13_81691592_81691992	chr13	81691592	81691992	401	*	Intron (ENSMUST00000048993.11/67486, intron 3 of 7)	13	81673880	81687285	13406	2	67486	ENSMUST00000162535.1	-4307	ENSMUSG00000035834	Polr3g	polymerase (RNA) III (DNA directed) polypeptide G	7376	chr13	81691592	81691992	401	*	7.81676032690307	8.04919144100608	7.53955335514012	0.398593538333956	0.0082741743975709	0.0455741436076617
chr13_83382580_83383353	chr13	83382580	83383353	774	*	Distal Intergenic	13	83504034	83663343	159310	1	17260	ENSMUST00000198199.4	-120681	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C	1639	chr13	83382580	83383353	774	*	8.62252132240686	8.93022465223308	8.23088445923257	0.59726685044781	9.80307904773404e-06	0.000242995541471806
chr13_85188974_85189543	chr13	85188974	85189543	570	*	Promoter (<=1kb)	13	85189408	85213723	24316	1	66671	ENSMUST00000022030.10	0	ENSMUSG00000021548	Ccnh	cyclin H	6928	chr13	85188974	85189543	570	*	10.1194740107046	10.2902270243789	9.92576364683998	0.316115225351691	0.00662902922250815	0.0388737832307792
chr13_85288955_85289936	chr13	85288955	85289936	982	*	Promoter (<=1kb)	13	85214780	85289029	74250	2	218397	ENSMUST00000109552.2	0	ENSMUSG00000021549	Rasa1	RAS p21 protein activator 1	5072	chr13	85288955	85289936	982	*	10.5506227584851	10.7560556055442	10.3110017255788	0.380910169372052	0.00205163097671358	0.0164336773838609
chr13_89106634_89107034	chr13	89106634	89107034	401	*	Intron (ENSMUST00000118731.7/13612, intron 5 of 9)	13	88821642	89323223	501582	1	13612	ENSMUST00000043111.6	284992	ENSMUSG00000034488	Edil3	EGF-like repeats and discoidin I-like domains 3	6033	chr13	89106634	89107034	401	*	4.62541896492319	5.27240873526585	3.4215266369368	0.649433578710099	0.00398674997742074	0.0268453754108399
chr13_89253981_89254546	chr13	89253981	89254546	566	*	Intron (ENSMUST00000081769.12/13612, intron 9 of 10)	13	89539796	89611652	71857	1	12950	ENSMUST00000022108.8	-285250	ENSMUSG00000021613	Hapln1	hyaluronan and proteoglycan link protein 1	6770	chr13	89253981	89254546	566	*	9.75018073491936	9.91578010751322	9.56307819028353	0.311631748203664	0.00612830903618933	0.0367761907257406
chr13_89384418_89385125	chr13	89384418	89385125	708	*	Distal Intergenic	13	89539796	89611652	71857	1	12950	ENSMUST00000022108.8	-154671	ENSMUSG00000021613	Hapln1	hyaluronan and proteoglycan link protein 1	708	chr13	89384418	89385125	708	*	7.72685895580281	7.07150221848889	8.17584607011622	-0.938589817930787	2.83423623459273e-08	1.62636321331637e-06
chr13_8999502_8999902	chr13	8999502	8999902	401	*	Distal Intergenic	13	8966331	8996083	29753	2	69237	ENSMUST00000222098.1	-3419	ENSMUSG00000021149	Gtpbp4	GTP binding protein 4	6396	chr13	8999502	8999902	401	*	7.85004963430733	8.09507520600762	7.55472017944863	0.423291903484198	0.00497168828157587	0.0315798592582212
chr13_9014470_9014870	chr13	9014470	9014870	401	*	Intron (ENSMUST00000221672.1/ENSMUST00000221672.1, intron 2 of 2)	13	8966331	8996083	29753	2	69237	ENSMUST00000222098.1	-18387	ENSMUSG00000021149	Gtpbp4	GTP binding protein 4	6968	chr13	9014470	9014870	401	*	7.71379625606307	7.40960588835519	7.96488318292329	-0.427040602350637	0.00675972655328452	0.0394126593972862
chr13_9019229_9019629	chr13	9019229	9019629	401	*	Intron (ENSMUST00000221672.1/ENSMUST00000221672.1, intron 2 of 2)	13	8966331	8996083	29753	2	69237	ENSMUST00000222098.1	-23146	ENSMUSG00000021149	Gtpbp4	GTP binding protein 4	1640	chr13	9019229	9019629	401	*	8.69463235877601	9.01317487497162	8.28521989482396	0.613472744947275	9.8410036859544e-06	0.000243786863871506
chr13_90844190_90844590	chr13	90844190	90844590	401	*	Distal Intergenic	13	90883453	90898824	15372	2	435376	ENSMUST00000182104.1	54234	ENSMUSG00000078958	Atp6ap1l	ATPase, H+ transporting, lysosomal accessory protein 1-like	4650	chr13	90844190	90844590	401	*	7.22769539980608	7.54783697623936	6.81563052387811	0.543516114391435	0.00144430371196892	0.0126164644507513
chr13_9093329_9093958	chr13	9093329	9093958	630	*	Promoter (<=1kb)	13	9093881	9173988	80108	1	217980	ENSMUST00000188211.7	0	ENSMUSG00000033499	Larp4b	La ribonucleoprotein 4B	4657	chr13	9093329	9093958	630	*	10.3407253701368	10.5345875215446	10.1167085853853	0.367358146605481	0.00145564234124931	0.0126988149877466
chr13_91465024_91465424	chr13	91465024	91465424	401	*	Intron (ENSMUST00000156547.7/66970, intron 1 of 12)	13	91461181	91524866	63686	1	66970	ENSMUST00000141381.1	3843	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	6754	chr13	91465024	91465424	401	*	7.46232691229116	7.74813061174367	7.10555656916515	0.462980752967274	0.00606759692248268	0.0364981137355202
chr13_91473570_91473970	chr13	91473570	91473970	401	*	Intron (ENSMUST00000156547.7/66970, intron 1 of 12)	13	91461181	91524866	63686	1	66970	ENSMUST00000141381.1	12389	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	4545	chr13	91473570	91473970	401	*	6.83781963813384	6.34428664824228	7.20487353811425	-0.590800739399673	0.00131096703724083	0.0117185165724935
chr13_91474025_91474425	chr13	91474025	91474425	401	*	Intron (ENSMUST00000156547.7/66970, intron 1 of 12)	13	91461181	91524866	63686	1	66970	ENSMUST00000141381.1	12844	ENSMUSG00000003992	Ssbp2	single-stranded DNA binding protein 2	962	chr13	91474025	91474425	401	*	8.12019807487911	7.51225784206959	8.54658864465822	-0.8688955366585	2.76718417163136e-07	1.16863192662024e-05
chr13_92580241_92580740	chr13	92580241	92580740	500	*	Distal Intergenic	13	92574636	92576172	1537	2	79401	ENSMUST00000050658.5	-4069	ENSMUSG00000046957	Spz1	spermatogenic leucine zipper 1	6610	chr13	92580241	92580740	500	*	6.48050116556593	5.99730375922834	6.84183118755074	-0.527577843978314	0.00563817525797359	0.0346538799100897
chr13_92636842_92637242	chr13	92636842	92637242	401	*	Intron (ENSMUST00000049488.8/218442, intron 1 of 11)	13	92611174	92686193	75020	1	218442	ENSMUST00000224250.1	25668	ENSMUSG00000021703	Serinc5	serine incorporator 5	5235	chr13	92636842	92637242	401	*	5.94300252282066	5.33344668290116	6.37018124349719	-0.617432931681728	0.00235479008829596	0.0182704790378103
chr13_92733302_92733702	chr13	92733302	92733702	401	*	Distal Intergenic	13	92705782	92708293	2512	1	218442	ENSMUST00000224458.1	27520	ENSMUSG00000021703	Serinc5	serine incorporator 5	4108	chr13	92733302	92733702	401	*	5.06181956775959	4.01100288232776	5.66333083537618	-0.821844146882272	0.000857108419869012	0.00847656859153319
chr13_92740796_92741196	chr13	92740796	92741196	401	*	Distal Intergenic	13	92773161	92774974	1814	2	21828	ENSMUST00000168299.1	33778	ENSMUSG00000021702	Thbs4	thrombospondin 4	6888	chr13	92740796	92741196	401	*	5.64327697528393	4.9710693904734	6.10003509317864	-0.560846694770207	0.00650222436909018	0.0383516070619957
chr13_92986723_92987245	chr13	92986723	92987245	523	*	Distal Intergenic	13	93073304	93074757	1454	1	100502942	ENSMUST00000224146.1	-86059	ENSMUSG00000114382	Gm4814	predicted gene 4814	4914	chr13	92986723	92987245	523	*	5.77836024748041	5.03652734514819	6.26586804746336	-0.680274545750596	0.00178323755191033	0.014743099719467
chr13_93144216_93144616	chr13	93144216	93144616	401	*	Promoter (<=1kb)	13	93040713	93144724	104012	2	76469	ENSMUST00000062122.3	108	ENSMUSG00000047419	Cmya5	cardiomyopathy associated 5	6111	chr13	93144216	93144616	401	*	4.88007088249391	5.44525400005553	3.93783223444412	0.634700003829643	0.00419736025542498	0.0279045246839056
chr13_93243137_93243537	chr13	93243137	93243537	401	*	Distal Intergenic	13	93146282	93192385	46104	2	100715	ENSMUST00000225868.1	-50752	ENSMUSG00000042167	Tent2	terminal nucleotidyltransferase 2	7111	chr13	93243137	93243537	401	*	6.15396073827931	5.64927776558306	6.52711865198629	-0.517620627249972	0.00729661472389697	0.0416874653899258
chr13_93351983_93352383	chr13	93351983	93352383	401	*	Intron (ENSMUST00000109494.7/26556, intron 4 of 5)	13	93308034	93405129	97096	1	26556	ENSMUST00000079086.7	43949	ENSMUSG00000007617	Homer1	homer scaffolding protein 1	5376	chr13	93351983	93352383	401	*	6.16681947362356	6.56666294761942	5.61177323242477	0.593917658286855	0.00257984741461267	0.0194946084831603
chr13_93381165_93381936	chr13	93381165	93381936	772	*	Intron (ENSMUST00000109494.7/26556, intron 5 of 5)	13	93308034	93405129	97096	1	26556	ENSMUST00000079086.7	73131	ENSMUSG00000007617	Homer1	homer scaffolding protein 1	2883	chr13	93381165	93381936	772	*	10.0367322132792	10.2474879640708	9.78983305371389	0.410068414619585	0.00017653946091827	0.00248777963188573
chr13_93388579_93389148	chr13	93388579	93389148	570	*	Intron (ENSMUST00000080127.11/26556, intron 7 of 9)	13	93308034	93405129	97096	1	26556	ENSMUST00000079086.7	80545	ENSMUSG00000007617	Homer1	homer scaffolding protein 1	6043	chr13	93388579	93389148	570	*	9.66274881480403	9.84348098617564	9.45608877693687	0.336400350086882	0.00400720310806835	0.0269403674783208
chr13_93428060_93429021	chr13	93428060	93429021	962	*	Distal Intergenic	13	93463577	93499737	36161	2	57748	ENSMUST00000220513.1	70716	ENSMUSG00000021690	Jmy	junction-mediating and regulatory protein	1672	chr13	93428060	93429021	962	*	9.41610744789595	9.6878676300162	9.08099092907369	0.534897886034753	1.10864083131452e-05	0.000269382482379276
chr13_94177144_94177544	chr13	94177144	94177544	401	*	Intron (ENSMUST00000054274.7/218454, intron 3 of 3)	13	94173992	94195409	21418	1	218454	ENSMUST00000121618.1	3152	ENSMUSG00000045312	Lhfpl2	lipoma HMGIC fusion partner-like 2	7609	chr13	94177144	94177544	401	*	7.58162538431157	7.29239692353138	7.82244088256883	-0.406557536013947	0.00930226063781435	0.0496678857842665
chr13_94262570_94263089	chr13	94262570	94263089	520	*	Promoter (2-3kb)	13	94225023	94265146	40124	2	107767	ENSMUST00000138255.1	2057	ENSMUSG00000021687	Scamp1	secretory carrier membrane protein 1	1111	chr13	94262570	94263089	520	*	7.31481812246067	6.63611478690744	7.77453666360109	-0.928455972931568	8.71591236316863e-07	3.1872310673128e-05
chr13_94263874_94264274	chr13	94263874	94264274	401	*	Promoter (<=1kb)	13	94225023	94265146	40124	2	107767	ENSMUST00000138255.1	872	ENSMUSG00000021687	Scamp1	secretory carrier membrane protein 1	168	chr13	94263874	94264274	401	*	7.33977481069267	6.12959249070894	7.98850346624728	-1.73503072741857	2.54782634869413e-15	6.16134173026168e-13
chr13_94328050_94328450	chr13	94328050	94328450	401	*	Distal Intergenic	13	94355839	94358818	2980	2	328309	ENSMUST00000059598.2	30368	ENSMUSG00000042857	Gm9776	predicted gene 9776	139	chr13	94328050	94328450	401	*	6.6373942634835	4.74956048933493	7.42798909555325	-2.46901600040218	5.20109349622427e-17	1.51721667331084e-14
chr13_95566705_95567466	chr13	95566705	95567466	762	*	Distal Intergenic	13	95511732	95525227	13496	2	14063	ENSMUST00000022185.9	-41478	ENSMUSG00000021678	F2rl1	F2R like trypsin receptor 1	4668	chr13	95566705	95567466	762	*	6.60895068945239	6.11005556253962	6.97894918278233	-0.591122626277702	0.00147054466353294	0.0127985899840087
chr13_95671287_95671833	chr13	95671287	95671833	547	*	Promoter (<=1kb)	13	95668427	95671519	3093	2	544963	ENSMUST00000238783.1	0	ENSMUSG00000021676	Iqgap2	IQ motif containing GTPase activating protein 2	1315	chr13	95671287	95671833	547	*	10.0452505456572	10.3122043054264	9.71742338288677	0.532443572066504	2.69334213946385e-06	8.32109590114052e-05
chr13_95679247_95679842	chr13	95679247	95679842	596	*	Promoter (2-3kb)	13	95675293	95682324	7032	2	544963	ENSMUST00000238263.1	2482	ENSMUSG00000021676	Iqgap2	IQ motif containing GTPase activating protein 2	1563	chr13	95679247	95679842	596	*	10.048192223858	10.2937683192493	9.75206175056904	0.490384088940413	7.31538118194811e-06	0.000190148426921949
chr13_95961389_95961789	chr13	95961389	95961789	401	*	Exon (ENSMUST00000161263.7/75209, exon 13 of 13)	13	95961163	95984850	23688	2	75209	ENSMUST00000182180.1	23061	ENSMUSG00000051111	Sv2c	synaptic vesicle glycoprotein 2c	7125	chr13	95961389	95961789	401	*	7.20120331812227	6.8532309389355	7.48134299133317	-0.447600387683401	0.00736389414592423	0.0419891828023107
chr13_95965139_95965633	chr13	95965139	95965633	495	*	Intron (ENSMUST00000161263.7/75209, intron 12 of 12)	13	95961163	95984850	23688	2	75209	ENSMUST00000182180.1	19217	ENSMUSG00000051111	Sv2c	synaptic vesicle glycoprotein 2c	6057	chr13	95965139	95965633	495	*	8.88419002353379	8.6349047639205	9.09668077852012	-0.388398251099234	0.00404786699897572	0.0271505473873368
chr13_96388043_96388443	chr13	96388043	96388443	401	*	Promoter (<=1kb)	13	96388294	96417737	29444	1	67463	ENSMUST00000099295.5	0	ENSMUSG00000021671	Poc5	POC5 centriolar protein	4646	chr13	96388043	96388443	401	*	10.3371298872054	10.1341473188359	10.5150442590746	-0.343791453479828	0.00144017282306005	0.0125936076802541
chr13_96431719_96432119	chr13	96431719	96432119	401	*	Intron (ENSMUST00000181276.7/271144, intron 3 of 7)	13	96417095	96435952	18858	2	271144	ENSMUST00000181761.1	3833	ENSMUSG00000047117	Ankdd1b	ankyrin repeat and death domain containing 1B	4215	chr13	96431719	96432119	401	*	5.68908166377716	4.90823313453718	6.19291440007718	-0.731660174305337	0.000966468212690214	0.00931546953190162
chr13_96697632_96698564	chr13	96697632	96698564	933	*	Distal Intergenic	13	96648967	96670936	21970	2	15357	ENSMUST00000022176.14	-26696	ENSMUSG00000021670	Hmgcr	3-hydroxy-3-methylglutaryl-Coenzyme A reductase	2225	chr13	96697632	96698564	933	*	10.0333062692747	9.76812417389638	10.257230799464	-0.441511013324189	5.25420207101405e-05	0.00095938187658017
chr13_97567040_97567440	chr13	97567040	97567440	401	*	Intron (ENSMUST00000210827.1/328314, intron 2 of 2)	13	97560026	97577418	17393	1	328314	ENSMUST00000210897.1	7014	ENSMUSG00000110235	Gm5086	predicted gene 5086	3038	chr13	97567040	97567440	401	*	4.42271078855122	5.18241044687824	2.7183721837188	1.14684102114544	0.000221798667702264	0.00296610087976954
chr13_98262690_98263796	chr13	98262690	98263796	1107	*	Promoter (<=1kb)	13	98246845	98263041	16197	2	105372	ENSMUST00000040972.3	0	ENSMUSG00000041747	Utp15	UTP15 small subunit processome component	6885	chr13	98262690	98263796	1107	*	9.97472817862716	9.78807546014192	10.1399751871774	-0.312869162332991	0.0064879566964542	0.0382789909141343
chr13_98726494_98726894	chr13	98726494	98726894	401	*	Intron (ENSMUST00000099277.11/218503, intron 25 of 26)	13	98724821	98735780	10960	2	218503	ENSMUST00000225318.1	8886	ENSMUSG00000041685	Fcho2	FCH domain only 2	6893	chr13	98726494	98726894	401	*	5.83575666026535	5.26216842520093	6.24507322081385	-0.546517664410608	0.00651392907021156	0.038391336305792
chr13_98810077_98810477	chr13	98810077	98810477	401	*	Intron (ENSMUST00000099277.11/218503, intron 1 of 26)	13	98751235	98815153	63919	2	218503	ENSMUST00000225094.1	4676	ENSMUSG00000041685	Fcho2	FCH domain only 2	7552	chr13	98810077	98810477	401	*	9.67248878623597	9.48183943702871	9.84085964329279	-0.314676223517318	0.00900887633421197	0.0484644622391459
chr13_98813554_98813954	chr13	98813554	98813954	401	*	Promoter (1-2kb)	13	98751235	98815153	63919	2	218503	ENSMUST00000225094.1	1199	ENSMUSG00000041685	Fcho2	FCH domain only 2	5238	chr13	98813554	98813954	401	*	6.67975347954114	6.20931029142172	7.03393157741162	-0.555237540356304	0.00235636482316792	0.0182764478180304
chr13_98867839_98868239	chr13	98867839	98868239	401	*	Promoter (2-3kb)	13	98847058	98870323	23266	2	238799	ENSMUST00000224099.1	2084	ENSMUSG00000009470	Tnpo1	transportin 1	2266	chr13	98867839	98868239	401	*	7.04528206099529	6.44069981046007	7.47003027779636	-0.762633499275206	5.70011972574515e-05	0.00102153440845932
chr13_98896347_98896857	chr13	98896347	98896857	511	*	Intron (ENSMUST00000109401.7/238799, intron 1 of 23)	13	98839019	98891040	52022	2	238799	ENSMUST00000109399.8	-5307	ENSMUSG00000009470	Tnpo1	transportin 1	36	chr13	98896347	98896857	511	*	8.61041948827119	7.32472712280207	9.27928844686805	-1.90231344539665	2.33503766441821e-31	2.6351548664533e-28
chr13_98912649_98913049	chr13	98912649	98913049	401	*	Intron (ENSMUST00000109401.7/238799, intron 1 of 23)	13	98867879	98926354	58476	2	238799	ENSMUST00000224022.1	13305	ENSMUSG00000009470	Tnpo1	transportin 1	6134	chr13	98912649	98913049	401	*	6.12683791805756	5.51591060950071	6.55468466066266	-0.576603165038739	0.00423717676286648	0.0280638702877366
chr13_98925393_98925793	chr13	98925393	98925793	401	*	Promoter (<=1kb)	13	98867879	98926354	58476	2	238799	ENSMUST00000224022.1	561	ENSMUSG00000009470	Tnpo1	transportin 1	5272	chr13	98925393	98925793	401	*	7.72220986303253	7.38702166321824	7.99401711015066	-0.474738581677542	0.00241061317154031	0.0185766277162687
chr13_99018881_99019281	chr13	99018881	99019281	401	*	Intron (ENSMUST00000223781.1/ENSMUST00000223781.1, intron 1 of 1)	13	98984085	98984565	481	2	69382	ENSMUST00000054425.6	-34316	ENSMUSG00000045022	H2bl1	H2B.L histone variant 1	528	chr13	99018881	99019281	401	*	8.66403738213114	9.09706849853118	8.04240005966067	0.918883812103776	1.77257844735165e-09	1.35957760445646e-07
chr13_99105209_99105609	chr13	99105209	99105609	401	*	Intron (ENSMUST00000181742.1/ENSMUST00000181742.1, intron 1 of 1)	13	99076526	99087921	11396	2	69603	ENSMUST00000189489.1	-17288	ENSMUSG00000100410	2310020H05Rik	RIKEN cDNA 2310020H05 gene	919	chr13	99105209	99105609	401	*	6.36904076948229	5.21701627892221	7.00131519698802	-1.43452187455531	1.91525610198705e-07	8.46693249787027e-06
chr13_99753461_99753861	chr13	99753461	99753861	401	*	Distal Intergenic	13	99898489	99900641	2153	2	27220	ENSMUST00000022150.7	146780	ENSMUSG00000021647	Cartpt	CART prepropeptide	7078	chr13	99753461	99753861	401	*	6.20267898710661	5.71246915256136	6.56789945686434	-0.513170631798782	0.00717448102411757	0.0411777371484847
