seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr1	95339640	95339952	313	*	Distal Intergenic	1	95313628	95327945	14318	1	67698	ENSMUST00000186780.1	26012	ENSMUSG00000051185	Fam174a	family with sequence similarity 174, member A
chr1	167245167	167245405	239	*	Promoter (2-3kb)	1	167226332	167243158	16827	2	80914	ENSMUST00000027839.13	-2009	ENSMUSG00000026558	Uck2	uridine-cytidine kinase 2
chr11	9118398	9118835	438	*	Promoter (<=1kb)	11	9118507	9136167	17661	1	22271	ENSMUST00000164791.7	0	ENSMUSG00000020407	Upp1	uridine phosphorylase 1
chr4	156343026	156343139	114	*	Distal Intergenic	4	156331135	156339496	8362	1	22300	ENSMUST00000096792.7	11891	ENSMUSG00000057021	Vmn2r123	vomeronasal 2, receptor 123
chr16	64635259	64635345	87	*	Distal Intergenic	16	64477810	64602408	124599	2	224291	ENSMUST00000209382.2	-32851	ENSMUSG00000068167	Csnka2ip	casein kinase 2, alpha prime interacting protein
chr7	49203181	49203264	84	*	Intron (ENSMUST00000183659.7/78286, intron 2 of 39)	7	49246189	49409643	163455	1	78286	ENSMUST00000184809.7	-42925	ENSMUSG00000052512	Nav2	neuron navigator 2
chr5	149335123	149335242	120	*	Distal Intergenic	5	149368476	149430682	62207	1	70717	ENSMUST00000201641.1	-33234	ENSMUSG00000029659	Medag	mesenteric estrogen dependent adipogenesis
chr9	75429151	75429399	249	*	Distal Intergenic	9	75441524	75466432	24909	1	235497	ENSMUST00000213767.1	-12125	ENSMUSG00000042487	Leo1	Leo1, Paf1/RNA polymerase II complex component
chr6	49050784	49051178	395	*	Exon (ENSMUST00000031840.9/93695, exon 8 of 11)	6	49047424	49048351	928	1	93695	ENSMUST00000204460.1	3360	ENSMUSG00000029816	Gpnmb	glycoprotein (transmembrane) nmb
chr10	94808343	94808679	337	*	Intron (ENSMUST00000099337.4/54712, intron 23 of 30)	10	94827222	94829546	2325	2	54712	ENSMUST00000218839.1	20867	ENSMUSG00000074785	Plxnc1	plexin C1
chr11	60509691	60509790	100	*	Promoter (<=1kb)	11	60509534	60521986	12453	1	17910	ENSMUST00000122825.1	157	ENSMUSG00000042678	Myo15a	myosin XVA
chr9	81073345	81073672	328	*	Intron (ENSMUST00000181827.3/ENSMUST00000181827.3, intron 1 of 3)	9	81631551	81644629	13079	1	319405	ENSMUST00000181893.7	-557879	ENSMUSG00000097466	D430036J16Rik	RIKEN cDNA D430036J16 gene
chr4	84191320	84191660	341	*	Distal Intergenic	4	84275380	84291757	16378	2	242509	ENSMUST00000176971.1	100097	ENSMUSG00000028487	Bnc2	basonuclin 2
chr13	17028202	17028865	664	*	Intron (ENSMUST00000068545.5/192136, intron 12 of 13)	13	17684485	17694736	10252	2	192136	ENSMUST00000221467.1	665871	ENSMUSG00000055137	Sugct	succinyl-CoA glutarate-CoA transferase
chr2	66125394	66125525	132	*	Promoter (<=1kb)	2	66082766	66124994	42229	2	14425	ENSMUST00000028378.3	-400	ENSMUSG00000026994	Galnt3	polypeptide N-acetylgalactosaminyltransferase 3
chr16	92867264	92867639	376	*	Intron (ENSMUST00000231501.1/ENSMUST00000231501.1, intron 1 of 2)	16	92601466	92826149	224684	2	12394	ENSMUST00000023673.13	-41115	ENSMUSG00000022952	Runx1	runt related transcription factor 1
chr15	12246077	12246369	293	*	Intron (ENSMUST00000038172.15/268783, intron 7 of 15)	15	12223354	12245052	21699	1	268783	ENSMUST00000173071.1	22723	ENSMUSG00000039458	Mtmr12	myotubularin related protein 12
chr14	14843129	14843424	296	*	Intron (ENSMUST00000224491.1/674895, intron 8 of 35)	14	14860926	14969908	108983	1	674895	ENSMUST00000063220.13	-17502	ENSMUSG00000042567	Nek10	NIMA (never in mitosis gene a)- related kinase 10
chr6	136473757	136473974	218	*	Distal Intergenic	6	136506167	136566758	60592	1	54343	ENSMUST00000203988.2	-32193	ENSMUSG00000030213	Atf7ip	activating transcription factor 7 interacting protein
chr15	58791281	58791441	161	*	Intron (ENSMUST00000072113.5/74868, intron 3 of 6)	15	58782269	58823530	41262	2	74868	ENSMUST00000072113.5	32089	ENSMUSG00000062373	Tmem65	transmembrane protein 65
chr8	78127976	78128059	84	*	Distal Intergenic	8	78213297	78220975	7679	1	73301	ENSMUST00000117845.7	-85238	ENSMUSG00000037101	Ttc29	tetratricopeptide repeat domain 29
chr2	77154187	77154499	313	*	Intron (ENSMUST00000049544.13/545428, intron 2 of 22)	2	77161981	77170576	8596	2	545428	ENSMUST00000111833.2	16077	ENSMUSG00000044033	Ccdc141	coiled-coil domain containing 141
chr18	64930772	64930880	109	*	Intron (ENSMUST00000235343.1/83814, intron 1 of 30)	18	64921129	65080728	159600	1	83814	ENSMUST00000224516.1	9643	ENSMUSG00000024589	Nedd4l	neural precursor cell expressed, developmentally down-regulated gene 4-like
chr10	118442048	118442147	100	*	Promoter (1-2kb)	10	118441047	118442618	1572	1	15978	ENSMUST00000220309.1	1001	ENSMUSG00000055170	Ifng	interferon gamma
chr5	96949938	96950121	184	*	Distal Intergenic	5	96921272	96934867	13596	1	666266	ENSMUST00000200139.1	28666	ENSMUSG00000106357	Gm8013	predicted gene 8013
chr9	8544606	8544714	109	*	Promoter (<=1kb)	9	8544243	8680730	136488	1	22068	ENSMUST00000214596.1	363	ENSMUSG00000031997	Trpc6	transient receptor potential cation channel, subfamily C, member 6
chr1	36054650	36054858	209	*	Distal Intergenic	1	36068400	36106446	38047	1	50785	ENSMUST00000088174.3	-13542	ENSMUSG00000045216	Hs6st1	heparan sulfate 6-O-sulfotransferase 1
chr7	24823078	24823250	173	*	Promoter (<=1kb)	7	24822109	24825872	3764	1	545936	ENSMUST00000150149.1	969	ENSMUSG00000011350	Gm5893	predicted gene 5893
chr1	143710444	143710547	104	*	Distal Intergenic	1	143716338	143746774	30437	1	69367	ENSMUST00000185367.1	-5791	ENSMUSG00000018196	Glrx2	glutaredoxin 2
chr11	98917769	98917855	87	*	Promoter (2-3kb)	11	98920466	98921461	996	1	23834	ENSMUST00000135862.1	-2611	ENSMUSG00000017499	Cdc6	cell division cycle 6
chr5	76161582	76161863	282	*	Distal Intergenic	5	76152769	76155504	2736	1	57357	ENSMUST00000124217.1	8813	ENSMUSG00000029233	Srd5a3	steroid 5 alpha-reductase 3
chr10	89406808	89407083	276	*	Distal Intergenic	10	89421512	89433842	12331	2	237436	ENSMUST00000220234.1	26759	ENSMUSG00000074802	Gas2l3	growth arrest-specific 2 like 3
chr15	81247797	81247909	113	*	Promoter (<=1kb)	15	81242662	81247888	5227	2	78102	ENSMUST00000229855.1	0	ENSMUSG00000115970	8430426J06Rik	RIKEN cDNA 8430426J06 gene
chr11	102223290	102223380	91	*	Intron (ENSMUST00000107151.8/15184, intron 2 of 24)	11	102207031	102218929	11899	2	15184	ENSMUST00000150683.1	-4361	ENSMUSG00000008855	Hdac5	histone deacetylase 5
chr10	79914449	79914881	433	*	Promoter (1-2kb)	10	79910785	79912687	1903	2	109284	ENSMUST00000219358.1	-1762	ENSMUSG00000035781	R3hdm4	R3H domain containing 4
chr15	94769258	94769361	104	*	Intron (ENSMUST00000080141.5/320709, intron 3 of 7)	15	94629250	95096098	466849	1	320709	ENSMUST00000080141.5	140008	ENSMUSG00000063296	Tmem117	transmembrane protein 117
chr8	33378031	33378292	262	*	Intron (ENSMUST00000033991.12/22427, intron 1 of 33)	8	33235682	33385472	149791	2	22427	ENSMUST00000033990.6	7180	ENSMUSG00000031583	Wrn	Werner syndrome RecQ like helicase
chr8	119812941	119813422	482	*	Intron (ENSMUST00000034285.13/72042, intron 3 of 3)	8	119810183	119822717	12535	2	72042	ENSMUST00000212676.1	9295	ENSMUSG00000031827	Cotl1	coactosin like F-actin binding protein 1
chr10	56377953	56378178	226	*	Promoter (<=1kb)	10	56378442	56387717	9276	1	14609	ENSMUST00000218444.1	-264	ENSMUSG00000050953	Gja1	gap junction protein, alpha 1
chr15	72971339	72971628	290	*	Intron (ENSMUST00000023276.15/76510, intron 8 of 21)	15	72589620	73055810	466191	2	76510	ENSMUST00000023276.15	84182	ENSMUSG00000047921	Trappc9	trafficking protein particle complex 9
chr7	76154017	76154126	110	*	Distal Intergenic	7	76229887	77124698	894812	1	244071	ENSMUST00000156166.7	-75761	ENSMUSG00000025754	Agbl1	ATP/GTP binding protein-like 1
chr1	156986341	156986579	239	*	Intron (ENSMUST00000190681.1/ENSMUST00000190681.1, intron 2 of 2)	1	156813081	156939626	126546	2	78255	ENSMUST00000185198.6	-46715	ENSMUSG00000026594	Ralgps2	Ral GEF with PH domain and SH3 binding motif 2
chr13	97857894	97858227	334	*	Distal Intergenic	13	97942202	97946927	4726	2	110596	ENSMUST00000225269.1	88700	ENSMUSG00000021662	Arhgef28	Rho guanine nucleotide exchange factor 28
chr12	99836497	99836886	390	*	Intron (ENSMUST00000223298.1/ENSMUST00000223298.1, intron 3 of 3)	12	99718722	99882857	164136	2	78767	ENSMUST00000220875.1	45971	ENSMUSG00000021176	Efcab11	EF-hand calcium binding domain 11
chr1	131432049	131432138	90	*	Intron (ENSMUST00000097588.8/14270, intron 3 of 22)	1	131296641	131364064	67424	2	14270	ENSMUST00000185596.1	-67985	ENSMUSG00000026425	Srgap2	SLIT-ROBO Rho GTPase activating protein 2
chr5	66000852	66000946	95	*	Promoter (<=1kb)	5	65990126	66001333	11208	2	231253	ENSMUST00000202773.3	387	ENSMUSG00000054598	9130230L23Rik	RIKEN cDNA 9130230L23 gene
chr2	135488424	135488521	98	*	Intron (ENSMUST00000153402.1/320684, intron 1 of 1)	2	135580530	135583296	2767	2	320684	ENSMUST00000129868.1	94775	ENSMUSG00000085631	9630028H03Rik	RIKEN cDNA 9630028H03 gene
chr9	99182122	99182688	567	*	Distal Intergenic	9	99101350	99140621	39272	2	74769	ENSMUST00000124723.1	-41501	ENSMUSG00000032462	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta
chr1	92972158	92972370	213	*	Promoter (<=1kb)	1	92973122	92985044	11923	1	64095	ENSMUST00000186298.6	-752	ENSMUSG00000026271	Gpr35	G protein-coupled receptor 35
chr13	73955537	73955877	341	*	Intron (ENSMUST00000222399.1/105246, intron 14 of 15)	13	73951187	73960571	9385	1	105246	ENSMUST00000221324.1	4350	ENSMUSG00000057649	Brd9	bromodomain containing 9
chr15	55556880	55556969	90	*	Promoter (<=1kb)	15	55549454	55557275	7822	2	68537	ENSMUST00000170135.1	306	ENSMUSG00000022370	Mrpl13	mitochondrial ribosomal protein L13
chr11	111696724	111696985	262	*	Distal Intergenic	11	111066164	111076821	10658	1	16518	ENSMUST00000042970.2	630560	ENSMUSG00000041695	Kcnj2	potassium inwardly-rectifying channel, subfamily J, member 2
chr6	54326656	54326804	149	*	Promoter (<=1kb)	6	54326883	54330201	3319	1	78004	ENSMUST00000059138.5	-79	ENSMUSG00000045725	Prr15	proline rich 15
chr2	150976905	150977184	280	*	Intron (ENSMUST00000109896.7/78177, intron 3 of 23)	2	150963370	150971214	7845	2	78177	ENSMUST00000149268.7	-5691	ENSMUSG00000068115	Ninl	ninein-like
chr6	124477872	124478607	736	*	Distal Intergenic	6	124430759	124464794	34036	2	232370	ENSMUST00000008297.4	-13078	ENSMUSG00000008153	Clstn3	calsyntenin 3
chr4	11402007	11402272	266	*	Distal Intergenic	4	11332038	11386783	54746	2	207920	ENSMUST00000108311.8	-15224	ENSMUSG00000040728	Esrp1	epithelial splicing regulatory protein 1
chr7	136152640	136152758	119	*	Distal Intergenic	7	136268324	136318513	50190	1	77383	ENSMUST00000210438.1	-115566	ENSMUSG00000110027	C030029H02Rik	RIKEN cDNA C030029H02 gene
chr9	32607311	32607673	363	*	Distal Intergenic	9	32636221	32729830	93610	1	23871	ENSMUST00000183879.1	-28548	ENSMUSG00000032035	Ets1	E26 avian leukemia oncogene 1, 5' domain
chr15	34016899	34017004	106	*	Distal Intergenic	15	34082694	34103345	20652	1	67154	ENSMUST00000172082.1	-65690	ENSMUSG00000022255	Mtdh	metadherin
chr10	75429518	75430011	494	*	Promoter (1-2kb)	10	75428181	75430319	2139	1	103149	ENSMUST00000129946.1	1337	ENSMUSG00000033427	Upb1	ureidopropionase, beta
chr2	60046012	60046322	311	*	Intron (ENSMUST00000112550.7/407823, intron 1 of 34)	2	59899445	60006187	106743	2	407823	ENSMUST00000090925.12	-39825	ENSMUSG00000026987	Baz2b	bromodomain adjacent to zinc finger domain, 2B
chr9	115623951	115624378	428	*	Distal Intergenic	9	115381819	115381939	121	1	100316675	ENSMUST00000116759.1	242132	ENSMUSG00000080409	Mir467h	microRNA 467h
chr14	24443587	24443885	299	*	Intron (ENSMUST00000224174.1/ENSMUST00000224174.1, intron 1 of 2)	14	24449091	24451215	2125	2	218832	ENSMUST00000223848.1	7330	ENSMUSG00000025280	Polr3a	polymerase (RNA) III (DNA directed) polypeptide A
chr13	6647474	6647595	122	*	Promoter (1-2kb)	13	6581182	6648725	67544	2	56421	ENSMUST00000021614.13	1130	ENSMUSG00000021196	Pfkp	phosphofructokinase, platelet
chr3	15855896	15856044	149	*	Distal Intergenic	3	15795145	15848528	53384	2	100038947	ENSMUST00000050623.10	-7368	ENSMUSG00000074677	Sirpb1c	signal-regulatory protein beta 1C
chr9	103620669	103620792	124	*	Intron (ENSMUST00000049452.14/81907, intron 1 of 4)	9	103557090	103565891	8802	1	319215	ENSMUST00000190332.1	63579	ENSMUSG00000099616	4932413F04Rik	RIKEN cDNA 4932413F04 gene
chr13	9494876	9495016	141	*	Exon (ENSMUST00000169960.9/208440, exon 3 of 36)	13	9610806	9666861	56056	1	208440	ENSMUST00000222280.1	-115790	ENSMUSG00000048264	Dip2c	disco interacting protein 2 homolog C
chr14	53743646	53743854	209	*	Exon (ENSMUST00000103667.5/ENSMUST00000103667.5, exon 2 of 2)	14	54239661	54253914	14254	2	13135	ENSMUST00000128231.1	510060	ENSMUSG00000022174	Dad1	defender against cell death 1
chr18	50043021	50043141	121	*	Exon (ENSMUST00000151719.1/102635912, exon 3 of 4)	18	50051718	50090357	38640	1	106869	ENSMUST00000134348.7	-8577	ENSMUSG00000062210	Tnfaip8	tumor necrosis factor, alpha-induced protein 8
chr8	81491346	81491627	282	*	Intron (ENSMUST00000172167.8/234515, intron 2 of 4)	8	81342562	82125036	782475	1	234515	ENSMUST00000215332.1	148784	ENSMUSG00000037940	Inpp4b	inositol polyphosphate-4-phosphatase, type II
chr3	9865422	9865496	75	*	Distal Intergenic	3	9687479	9833679	146201	2	94212	ENSMUST00000161949.7	-31743	ENSMUSG00000027508	Pag1	phosphoprotein associated with glycosphingolipid microdomains 1
chr12	73197464	73197647	184	*	Intron (ENSMUST00000187549.6/17420, intron 6 of 6)	12	73123717	73273988	150272	1	17420	ENSMUST00000021523.6	73747	ENSMUSG00000021103	Mnat1	menage a trois 1
chr5	3199014	3199159	146	*	Distal Intergenic	5	3341485	3344453	2969	1	12571	ENSMUST00000199156.1	-142326	ENSMUSG00000040274	Cdk6	cyclin dependent kinase 6
chr16	20126651	20126780	130	*	3' UTR	16	20141063	20232573	91511	1	208146	ENSMUST00000090052.10	-14283	ENSMUSG00000041215	Yeats2	YEATS domain containing 2
chr11	4543351	4543679	329	*	Promoter (2-3kb)	11	4480875	4546268	65394	2	74302	ENSMUST00000040448.12	2589	ENSMUSG00000034354	Mtmr3	myotubularin related protein 3
chr1	69507561	69507823	263	*	Distal Intergenic	1	69538768	69684157	145390	2	22779	ENSMUST00000188110.6	176334	ENSMUSG00000025997	Ikzf2	IKAROS family zinc finger 2
chr11	31843863	31844199	337	*	Distal Intergenic	11	31800688	31824524	23837	2	414116	ENSMUST00000134944.1	-19339	ENSMUSG00000085772	D630024D03Rik	RIKEN cDNA D630024D03 gene
chr17	52591876	52592031	156	*	Distal Intergenic	17	52592981	52602660	9680	2	108168350	ENSMUST00000183438.1	10629	ENSMUSG00000098552	Gm27217	predicted gene 27217
chr7	80166773	80167083	311	*	Distal Intergenic	7	80186841	80226527	39687	1	20352	ENSMUST00000032754.8	-19758	ENSMUSG00000030539	Sema4b	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B
chr12	12593485	12593633	149	*	Distal Intergenic	12	12351522	12392615	41094	2	70858	ENSMUST00000220545.1	-200870	ENSMUSG00000114136	4921511I17Rik	RIKEN cDNA 4921511I17 gene
chr2	80524292	80524750	459	*	Promoter (<=1kb)	2	80506891	80525680	18790	2	50884	ENSMUST00000154793.1	930	ENSMUSG00000027002	Nckap1	NCK-associated protein 1
chr6	145764982	145765296	315	*	Intron (ENSMUST00000111704.7/71323, intron 1 of 4)	6	145750571	145815188	64618	1	71323	ENSMUST00000140966.1	14411	ENSMUSG00000030259	Rassf8	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8
chr13	43260827	43261068	242	*	Intron (ENSMUST00000055341.6/328232, intron 1 of 1)	13	43265425	43303405	37981	2	328232	ENSMUST00000222779.1	42337	ENSMUSG00000051335	Gfod1	glucose-fructose oxidoreductase domain containing 1
chr2	84051848	84052372	525	*	Distal Intergenic	2	83916764	83941228	24465	2	71861	ENSMUST00000152829.1	-110620	ENSMUSG00000034552	Zswim2	zinc finger SWIM-type containing 2
chr4	101393342	101393714	373	*	Intron (ENSMUST00000123107.7/68400, intron 3 of 3)	4	101419277	101466995	47719	1	11639	ENSMUST00000102780.7	-25563	ENSMUSG00000028527	Ak4	adenylate kinase 4
chr18	56977740	56978405	666	*	Promoter (2-3kb)	18	56955833	56975368	19536	2	77422	ENSMUST00000025488.14	-2372	ENSMUSG00000024592	C330018D20Rik	RIKEN cDNA C330018D20 gene
chr1	151285111	151285362	252	*	Distal Intergenic	1	151344477	151364422	19946	1	117198	ENSMUST00000023918.12	-59115	ENSMUSG00000023150	Ivns1abp	influenza virus NS1A binding protein
chr16	90215270	90215536	267	*	Distal Intergenic	16	90220754	90226329	5576	1	20655	ENSMUST00000023707.10	-5218	ENSMUSG00000022982	Sod1	superoxide dismutase 1, soluble
chr1	107496857	107497325	469	*	Distal Intergenic	1	107511423	107525598	14176	1	18788	ENSMUST00000009356.10	-14098	ENSMUSG00000062345	Serpinb2	serine (or cysteine) peptidase inhibitor, clade B, member 2
chr14	64609178	64609297	120	*	Distal Intergenic	14	64591185	64591271	87	1	100526520	ENSMUST00000175231.1	17993	ENSMUSG00000092972	Mir3078	microRNA 3078
chr8	54511889	54512111	223	*	Distal Intergenic	8	54529580	54583637	54058	1	76294	ENSMUST00000209937.1	-17469	ENSMUSG00000031519	Asb5	ankyrin repeat and SOCs box-containing 5
chr4	155550615	155550698	84	*	Promoter (2-3kb)	4	155553224	155557653	4430	1	14688	ENSMUST00000176308.1	-2526	ENSMUSG00000029064	Gnb1	guanine nucleotide binding protein (G protein), beta 1
chr3	60819692	60819961	270	*	Distal Intergenic	3	61002795	61008979	6185	1	18441	ENSMUST00000029331.6	-182834	ENSMUSG00000027765	P2ry1	purinergic receptor P2Y, G-protein coupled 1
chr19	53003644	53003866	223	*	Promoter (1-2kb)	19	52991180	53004904	13725	2	170750	ENSMUST00000238001.1	1038	ENSMUSG00000025027	Xpnpep1	X-prolyl aminopeptidase (aminopeptidase P) 1, soluble
chr14	67881726	67881845	120	*	Intron (ENSMUST00000039135.5/68813, intron 1 of 51)	14	67859636	67859745	110	2	102465310	ENSMUST00000183732.1	-21981	ENSMUSG00000098866	Mir6539	microRNA 6539
chr10	117804543	117804839	297	*	Distal Intergenic	10	117750621	117792705	42085	2	103468	ENSMUST00000064848.6	-11838	ENSMUSG00000052798	Nup107	nucleoporin 107
chr2	6689829	6689924	96	*	Intron (ENSMUST00000002176.12/14007, intron 4 of 15)	2	6546240	6721613	175374	2	14007	ENSMUST00000142941.7	31689	ENSMUSG00000002107	Celf2	CUGBP, Elav-like family member 2
chr7	128289100	128289471	372	*	Promoter (<=1kb)	7	128276301	128288705	12405	2	233913	ENSMUST00000124216.1	-395	ENSMUSG00000030780	Rusf1	RUS family member 1
chr4	3413759	3414220	462	*	Distal Intergenic	4	3537090	3537191	102	1	100499523	ENSMUST00000174896.2	-122870	ENSMUSG00000094253	Mir3471-2	microRNA 3471-2
chr19	25340670	25340956	287	*	Intron (ENSMUST00000049400.14/107351, intron 3 of 13)	19	25395303	25409772	14470	1	107351	ENSMUST00000137260.1	-54347	ENSMUSG00000032702	Kank1	KN motif and ankyrin repeat domains 1
chr3	61392963	61393232	270	*	Distal Intergenic	3	61361638	61368430	6793	1	74012	ENSMUST00000049064.3	31325	ENSMUSG00000036894	Rap2b	RAP2B, member of RAS oncogene family
chr7	84604770	84604856	87	*	Promoter (<=1kb)	7	84601621	84605729	4109	2	14085	ENSMUST00000134390.1	873	ENSMUSG00000030630	Fah	fumarylacetoacetate hydrolase
chr1	86186776	86187010	235	*	Intron (ENSMUST00000123618.7/78795, intron 10 of 19)	1	86196390	86252392	56003	1	78795	ENSMUST00000150059.7	-9380	ENSMUSG00000062590	Armc9	armadillo repeat containing 9
chr6	41605074	41605244	171	*	Promoter (<=1kb)	6	41605482	41620509	15028	1	13848	ENSMUST00000114732.2	-238	ENSMUSG00000029869	Ephb6	Eph receptor B6
chr14	19976916	19977374	459	*	Promoter (<=1kb)	14	19872559	19977249	104691	2	14702	ENSMUST00000160013.7	0	ENSMUSG00000043004	Gng2	guanine nucleotide binding protein (G protein), gamma 2
chr2	118756213	118756472	260	*	3' UTR	2	118757498	118762625	5128	2	214239	ENSMUST00000151270.1	6153	ENSMUSG00000045838	Ccdc9b	coiled-coil domain containing 9B
chr13	40321004	40321082	79	*	Intron (ENSMUST00000224813.1/218165, intron 1 of 3)	13	40001882	40288011	286130	2	218165	ENSMUST00000224909.1	-32993	ENSMUSG00000047094	Ofcc1	orofacial cleft 1 candidate 1
chr10	99632627	99632889	263	*	Intron (ENSMUST00000218263.1/100504202, intron 1 of 2)	10	99638731	99641920	3190	2	100417125	ENSMUST00000218988.1	9031	ENSMUSG00000112503	Gm18409	mediator of cell motility 1 pseudogene
chr17	49172751	49173093	343	*	Distal Intergenic	17	49112373	49113535	1163	2	69311	ENSMUST00000186479.1	-59216	ENSMUSG00000101012	1700008K24Rik	RIKEN cDNA 1700008K24 gene
chr14	67236252	67236423	172	*	Promoter (1-2kb)	14	67234644	67428687	194044	1	13592	ENSMUST00000176029.1	1608	ENSMUSG00000022053	Ebf2	early B cell factor 2
chr18	31849324	31849537	214	*	Intron (ENSMUST00000025264.7/74320, intron 7 of 21)	18	31882142	31886370	4229	1	74320	ENSMUST00000234137.1	-32605	ENSMUSG00000024400	Wdr33	WD repeat domain 33
