seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	52655103	52655185	83	*	Intron (ENSMUST00000031069.12/211006, intron 8 of 10)	5	52641176	52666000	24825	2	211006	ENSMUST00000126574.2	10815	ENSMUSG00000029173	Sepsecs	Sep (O-phosphoserine) tRNA:Sec (selenocysteine) tRNA synthase
chr11	64010774	64011140	367	*	Intron (ENSMUST00000049091.8/70383, intron 4 of 6)	11	63964226	63968040	3815	1	78883	ENSMUST00000146915.1	46548	ENSMUSG00000086359	9630013K17Rik	RIKEN cDNA 9630013K17 gene
chr7	16275052	16275212	161	*	Promoter (<=1kb)	7	16274042	16275771	1730	2	243846	ENSMUST00000172670.1	559	ENSMUSG00000041375	Ccdc9	coiled-coil domain containing 9
chr11	101615497	101615648	152	*	Intron (ENSMUST00000139424.1/666331, intron 2 of 2)	11	101610700	101615956	5257	1	666331	ENSMUST00000139424.1	4797	ENSMUSG00000086617	LOC666331	uncharacterized LOC666331
chr5	139387584	139387702	119	*	Promoter (2-3kb)	5	139389785	139396414	6630	1	80290	ENSMUST00000100514.2	-2083	ENSMUSG00000044197	Gpr146	G protein-coupled receptor 146
chr5	52742213	52742429	217	*	Promoter (<=1kb)	5	52741610	52769340	27731	1	67073	ENSMUST00000031082.7	603	ENSMUSG00000029186	Pi4k2b	phosphatidylinositol 4-kinase type 2 beta
chr10	59800321	59800434	114	*	Promoter (<=1kb)	10	59799199	59800254	1056	2	102640356	ENSMUST00000168284.1	-67	ENSMUSG00000091184	Gm17059	predicted gene 17059
chr2	38970020	38970286	267	*	Distal Intergenic	2	38997476	39006168	8693	1	76646	ENSMUST00000039535.8	-27190	ENSMUSG00000035295	Wdr38	WD repeat domain 38
chr15	100669474	100669637	164	*	Promoter (<=1kb)	15	100641077	100669553	28477	2	668218	ENSMUST00000183211.7	0	ENSMUSG00000098112	Bin2	bridging integrator 2
chr8	83625795	83625944	150	*	Distal Intergenic	8	83608553	83612653	4101	1	81489	ENSMUST00000212300.1	17242	ENSMUSG00000005483	Dnajb1	DnaJ heat shock protein family (Hsp40) member B1
chr7	141394307	141394510	204	*	Promoter (2-3kb)	7	141392243	141399123	6881	1	21351	ENSMUST00000141793.1	2064	ENSMUSG00000025503	Taldo1	transaldolase 1
chr2	152106065	152106179	115	*	Promoter (<=1kb)	2	152105524	152111376	5853	1	76650	ENSMUST00000041500.7	541	ENSMUSG00000032802	Srxn1	sulfiredoxin 1 homolog (S. cerevisiae)
chr14	25401567	25401818	252	*	Intron (ENSMUST00000225188.1/ENSMUST00000225188.1, intron 2 of 3)	14	25459185	25538492	79308	1	328365	ENSMUST00000161766.7	-57367	ENSMUSG00000007817	Zmiz1	zinc finger, MIZ-type containing 1
chr4	44923237	44923368	132	*	Promoter (<=1kb)	4	44923118	44932215	9098	1	319885	ENSMUST00000147272.7	119	ENSMUSG00000035649	Zcchc7	zinc finger, CCHC domain containing 7
chr8	69919087	69919263	177	*	Intron (ENSMUST00000177851.8/234366, intron 3 of 11)	8	69887788	69902712	14925	2	234365	ENSMUST00000180068.1	-16375	ENSMUSG00000048967	Yjefn3	YjeF N-terminal domain containing 3
chr18	62150580	62150654	75	*	Distal Intergenic	18	62177816	62179959	2144	2	11555	ENSMUST00000053640.4	29305	ENSMUSG00000045730	Adrb2	adrenergic receptor, beta 2
chr4	99194014	99194236	223	*	Promoter (<=1kb)	4	99194147	99259783	65637	1	242557	ENSMUST00000180278.1	0	ENSMUSG00000028550	Atg4c	autophagy related 4C, cysteine peptidase
chr15	42515308	42515512	205	*	Intron (ENSMUST00000022921.6/11600, intron 2 of 8)	15	42633306	42676749	43444	2	11600	ENSMUST00000227738.1	161237	ENSMUSG00000022309	Angpt1	angiopoietin 1
chr16	21358494	21358708	215	*	Distal Intergenic	16	21331902	21333356	1455	2	76222	ENSMUST00000231504.1	-25138	ENSMUSG00000116632	Magef1	MAGE family member F1
chr19	17574272	17574385	114	*	Intron (ENSMUST00000025618.15/18552, intron 15 of 37)	19	17397437	17399961	2525	1	54391	ENSMUST00000146171.1	176835	ENSMUSG00000024712	Rfk	riboflavin kinase
chr5	143549123	143549225	103	*	Promoter (<=1kb)	5	143549040	143551933	2894	1	67238	ENSMUST00000198994.1	83	ENSMUSG00000083012	Fam220a	family with sequence similarity 220, member A
chr13	45963901	45964047	147	*	Promoter (<=1kb)	13	45556429	45964957	408529	2	20238	ENSMUST00000167708.3	910	ENSMUSG00000046876	Atxn1	ataxin 1
chr8	55364161	55364239	79	*	Distal Intergenic	8	54954843	55060871	106029	1	234267	ENSMUST00000033915.8	409318	ENSMUSG00000031517	Gpm6a	glycoprotein m6a
chr1	87622814	87623007	194	*	Promoter (1-2kb)	1	87621674	87667916	46243	1	16331	ENSMUST00000163576.1	1140	ENSMUSG00000026288	Inpp5d	inositol polyphosphate-5-phosphatase D
chr4	139636539	139636612	74	*	Intron (ENSMUST00000178644.1/212647, intron 15 of 29)	4	139644042	139644111	70	1	102465617	ENSMUST00000183787.1	-7430	ENSMUSG00000098569	Mir7020	microRNA 7020
chr13	51979264	51979828	565	*	Distal Intergenic	13	52096741	52124158	27418	1	74050	ENSMUST00000220691.1	-116913	ENSMUSG00000113211	4921525O09Rik	RIKEN cDNA 4921525O09 gene
chr12	57017002	57017136	135	*	Intron (ENSMUST00000044634.11/217593, intron 1 of 9)	12	56773512	56980393	206882	2	217593	ENSMUST00000160892.1	-36609	ENSMUSG00000035472	Slc25a21	solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21
chr4	149425876	149426091	216	*	Promoter (<=1kb)	4	149328737	149425985	97249	2	63958	ENSMUST00000238439.1	0	ENSMUSG00000028960	Ube4b	ubiquitination factor E4B
chr7	141413973	141414610	638	*	Promoter (<=1kb)	7	141407794	141414136	6343	2	213350	ENSMUST00000106008.2	0	ENSMUSG00000051007	Gatd1	glutamine amidotransferase like class 1 domain containing 1
chr2	33825095	33825159	65	*	Exon (ENSMUST00000041555.9/72543, exon 6 of 10)	2	33805859	33811438	5580	1	320482	ENSMUST00000140412.1	19236	ENSMUSG00000086484	Nron	non-protein coding RNA, repressor of NFAT
chr17	32455428	32455486	59	*	Promoter (2-3kb)	17	32452752	32470898	18147	1	320997	ENSMUST00000236307.1	2676	ENSMUSG00000061126	Cyp4f39	cytochrome P450, family 4, subfamily f, polypeptide 39
chr10	62491868	62491939	72	*	Distal Intergenic	10	62455277	62486805	31529	2	30930	ENSMUST00000105447.10	-5063	ENSMUSG00000020078	Vps26a	VPS26 retromer complex component A
chr12	104751862	104751931	70	*	Promoter (<=1kb)	12	104687742	104751952	64211	2	192119	ENSMUST00000041987.6	21	ENSMUSG00000041415	Dicer1	dicer 1, ribonuclease type III
chr7	27490836	27491278	443	*	Distal Intergenic	7	27487375	27489507	2133	1	55942	ENSMUST00000135881.1	3461	ENSMUSG00000008384	Sertad1	SERTA domain containing 1
chr6	129255137	129255249	113	*	Distal Intergenic	6	129232623	129238725	6103	2	76432	ENSMUST00000203780.2	-16412	ENSMUSG00000097354	2310001H17Rik	RIKEN cDNA 2310001H17 gene
chr7	127393368	127393501	134	*	Promoter (<=1kb)	7	127389673	127393619	3947	2	101604	ENSMUST00000165495.1	118	ENSMUSG00000078580	E430018J23Rik	RIKEN cDNA E430018J23 gene
chr11	58146356	58146517	162	*	Exon (ENSMUST00000172035.7/216766, exon 14 of 28)	11	58136923	58139473	2551	2	216766	ENSMUST00000134733.1	-6883	ENSMUSG00000037275	Gemin5	gem nuclear organelle associated protein 5
chr5	114979678	114980165	488	*	Exon (ENSMUST00000131845.1/ENSMUST00000131845.1, exon 3 of 6)	5	114948980	114971067	22088	2	21405	ENSMUST00000031535.11	-8611	ENSMUSG00000029556	Hnf1a	HNF1 homeobox A
chr8	27210521	27210589	69	*	Intron (ENSMUST00000211002.1/76615, intron 1 of 3)	8	27197459	27202547	5089	2	76615	ENSMUST00000038174.7	-7974	ENSMUSG00000039720	Got1l1	glutamic-oxaloacetic transaminase 1-like 1
chr4	93540540	93541046	507	*	Intron (ENSMUST00000137509.1/ENSMUST00000137509.1, intron 2 of 2)	4	93334138	93335511	1374	2	69136	ENSMUST00000066774.5	-205029	ENSMUSG00000054000	Tusc1	tumor suppressor candidate 1
chr18	88893711	88893781	71	*	Promoter (<=1kb)	18	88868174	88894216	26043	2	54607	ENSMUST00000123826.1	435	ENSMUSG00000056153	Socs6	suppressor of cytokine signaling 6
chr12	116047878	116048071	194	*	Promoter (<=1kb)	12	116047776	116063360	15585	1	56220	ENSMUST00000183125.1	102	ENSMUSG00000042063	Zfp386	zinc finger protein 386 (Kruppel-like)
chr3	8762023	8762396	374	*	Distal Intergenic	3	8663359	8667256	3898	2	15213	ENSMUST00000042412.4	-94767	ENSMUSG00000040289	Hey1	hairy/enhancer-of-split related with YRPW motif 1
chr13	21832570	21832772	203	*	Promoter (<=1kb)	13	21831767	21832196	430	2	319161	ENSMUST00000102979.1	-374	ENSMUSG00000069305	H4c18	H4 clustered histone 18
chr6	55367132	55367467	336	*	Distal Intergenic	6	55376295	55382860	6566	1	14602	ENSMUST00000204988.1	-8828	ENSMUSG00000004654	Ghrhr	growth hormone releasing hormone receptor
chr4	129386674	129386839	166	*	Distal Intergenic	4	129353628	129378116	24489	2	73680	ENSMUST00000030610.2	-8558	ENSMUSG00000028807	Zbtb8a	zinc finger and BTB domain containing 8a
chr9	48689605	48689689	85	*	Intron (ENSMUST00000093852.4/235320, intron 4 of 6)	9	48591877	48605153	13277	2	18113	ENSMUST00000119426.1	-84452	ENSMUSG00000032271	Nnmt	nicotinamide N-methyltransferase
chr13	32802528	32802674	147	*	Promoter (<=1kb)	13	32802116	32822607	20492	1	78903	ENSMUST00000220560.1	412	ENSMUSG00000021400	Wrnip1	Werner helicase interacting protein 1
chr8	122376903	122377069	167	*	Promoter (<=1kb)	8	122376681	122417359	40679	1	76014	ENSMUST00000176629.7	222	ENSMUSG00000017478	Zc3h18	zinc finger CCCH-type containing 18
chr14	74672448	74672931	484	*	Intron (ENSMUST00000036653.4/15558, intron 2 of 2)	14	74640840	74709494	68655	1	15558	ENSMUST00000036653.4	31608	ENSMUSG00000034997	Htr2a	5-hydroxytryptamine (serotonin) receptor 2A
chr3	121264418	121264550	133	*	Promoter (1-2kb)	3	121202008	121263340	61333	2	99887	ENSMUST00000029777.13	-1078	ENSMUSG00000028132	Tlcd4	TLC domain containing 4
chr6	142773729	142773811	83	*	3' UTR	6	142769966	142771334	1369	1	12764	ENSMUST00000146643.1	3763	ENSMUSG00000030282	Cmas	cytidine monophospho-N-acetylneuraminic acid synthetase
chr5	32722845	32722913	69	*	Exon (ENSMUST00000202224.1/ENSMUST00000202224.1, exon 5 of 19)	5	32737898	32740384	2487	2	320951	ENSMUST00000201314.1	17471	ENSMUSG00000023452	Pisd	phosphatidylserine decarboxylase
chr18	67666621	67666748	128	*	Intron (ENSMUST00000120934.7/19255, intron 9 of 9)	18	67675818	67690224	14407	2	19255	ENSMUST00000128169.1	23476	ENSMUSG00000024539	Ptpn2	protein tyrosine phosphatase, non-receptor type 2
chr7	16746196	16746331	136	*	Promoter (<=1kb)	7	16746764	16749294	2531	1	232910	ENSMUST00000141496.1	-433	ENSMUSG00000008036	Ap2s1	adaptor-related protein complex 2, sigma 1 subunit
chr11	101312316	101312435	120	*	Distal Intergenic	11	101316213	101320008	3796	1	19192	ENSMUST00000142640.7	-3778	ENSMUSG00000078652	Psme3	proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)
chr8	124078142	124078232	91	*	Intron (ENSMUST00000127664.1/108148, intron 1 of 15)	8	124023394	124048505	25112	1	382038	ENSMUST00000034457.8	54748	ENSMUSG00000031976	Urb2	URB2 ribosome biogenesis 2 homolog (S. cerevisiae)
chr11	116117441	116117556	116	*	Intron (ENSMUST00000133039.1/217333, intron 2 of 3)	11	116105752	116110246	4495	2	217333	ENSMUST00000021120.5	-7195	ENSMUSG00000020773	Trim47	tripartite motif-containing 47
chr4	133390015	133390519	505	*	Intron (ENSMUST00000030669.7/20544, intron 1 of 11)	4	133370644	133412136	41493	1	20544	ENSMUST00000140681.1	19371	ENSMUSG00000028854	Slc9a1	solute carrier family 9 (sodium/hydrogen exchanger), member 1
chr16	93197221	93197685	465	*	Distal Intergenic	16	93343724	93353189	9466	2	69857	ENSMUST00000185971.6	155504	ENSMUSG00000100277	1810053B23Rik	RIKEN cDNA 1810053B23 gene
chr19	15924635	15924843	209	*	Promoter (<=1kb)	19	15905127	15924622	19496	2	107272	ENSMUST00000162053.7	-13	ENSMUSG00000024640	Psat1	phosphoserine aminotransferase 1
chr9	101995425	101995809	385	*	Intron (ENSMUST00000035129.13/270190, intron 9 of 15)	9	101922959	101940899	17941	2	270190	ENSMUST00000217184.1	-54526	ENSMUSG00000032537	Ephb1	Eph receptor B1
chr15	78581596	78581680	85	*	Promoter (<=1kb)	15	78574411	78581616	7206	2	102640742	ENSMUST00000229702.1	0	ENSMUSG00000116097	Gm36738	predicted gene, 36738
chr6	125165543	125165839	297	*	Promoter (<=1kb)	6	125161854	125165773	3920	2	14433	ENSMUST00000118875.7	0	ENSMUSG00000057666	Gapdh	glyceraldehyde-3-phosphate dehydrogenase
chr8	83562783	83562921	139	*	Distal Intergenic	8	83566671	83571626	4956	1	66916	ENSMUST00000036996.5	-3750	ENSMUSG00000033938	Ndufb7	NADH:ubiquinone oxidoreductase subunit B7
chr4	118359744	118359814	71	*	Promoter (<=1kb)	4	118359990	118362744	2755	1	68180	ENSMUST00000194248.1	-176	ENSMUSG00000006395	Hyi	hydroxypyruvate isomerase (putative)
chr4	132344777	132344981	205	*	Promoter (<=1kb)	4	132338961	132345357	6397	2	100088	ENSMUST00000137238.1	376	ENSMUSG00000028896	Rcc1	regulator of chromosome condensation 1
chr2	18047851	18047953	103	*	Exon (ENSMUST00000091420.5/ENSMUST00000091420.5, exon 2 of 2)	2	18055237	18212387	157151	1	17354	ENSMUST00000028076.14	-7284	ENSMUSG00000026743	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
chr13	81642483	81642715	233	*	Distal Intergenic	13	81095068	81633154	538087	2	110789	ENSMUST00000095585.10	-9329	ENSMUSG00000069170	Adgrv1	adhesion G protein-coupled receptor V1
chr13	54789038	54789206	169	*	Promoter (<=1kb)	13	54789377	54796776	7400	1	74257	ENSMUST00000026993.13	-171	ENSMUSG00000025875	Tspan17	tetraspanin 17
chr9	88858573	88859385	813	*	Promoter (<=1kb)	9	88840236	88858866	18631	2	319673	ENSMUST00000188156.6	0	ENSMUSG00000097177	9330159M07Rik	RIKEN cDNA 9330159M07 gene
chr2	22782140	22782339	200	*	Intron (ENSMUST00000131195.7/54519, intron 1 of 6)	2	22774445	22828586	54142	1	54519	ENSMUST00000132993.1	7695	ENSMUSG00000026786	Apbb1ip	amyloid beta precursor protein binding family B member 1 interacting protein
chr15	83432126	83432219	94	*	Promoter (<=1kb)	15	83376118	83432815	56698	2	23970	ENSMUST00000165095.8	596	ENSMUSG00000016664	Pacsin2	protein kinase C and casein kinase substrate in neurons 2
chr4	108866737	108866839	103	*	Distal Intergenic	4	108857492	108859282	1791	1	66073	ENSMUST00000154017.1	9245	ENSMUSG00000028567	Txndc12	thioredoxin domain containing 12 (endoplasmic reticulum)
chr6	86547509	86547613	105	*	Intron (ENSMUST00000204068.2/72012, intron 3 of 3)	6	86527474	86563505	36032	1	72012	ENSMUST00000205028.1	20035	ENSMUSG00000097048	1600020E01Rik	RIKEN cDNA 1600020E01 gene
chr2	155989175	155989393	219	*	3' UTR	2	155985915	155990596	4682	1	16328	ENSMUST00000128683.1	3260	ENSMUSG00000038241	Cep250	centrosomal protein 250
chr10	80848650	80848849	200	*	Distal Intergenic	10	80832801	80844039	11239	2	237403	ENSMUST00000053986.8	-4611	ENSMUSG00000051067	Lingo3	leucine rich repeat and Ig domain containing 3
chr5	108903349	108903452	104	*	Exon (ENSMUST00000197347.1/ENSMUST00000197347.1, exon 1 of 1)	5	108835286	108852601	17316	2	435864	ENSMUST00000233835.1	-50748	ENSMUSG00000091624	Vmn2r9	vomeronasal 2, receptor 9
chr17	32091730	32092058	329	*	Promoter (<=1kb)	17	32076083	32091423	15341	2	435518	ENSMUST00000159650.7	-307	ENSMUSG00000121449	Pdxk-ps	pyridoxal (pyridoxine, vitamin B6) kinase, pseudogene
chr12	36381798	36381976	179	*	Promoter (<=1kb)	12	36381757	36689503	307747	1	75847	ENSMUST00000223205.1	41	ENSMUSG00000043153	Crppa	CDP-L-ribitol pyrophosphorylase A
chr4	126600490	126600558	69	*	Distal Intergenic	4	126609818	126614371	4554	1	230757	ENSMUST00000097886.3	-9260	ENSMUSG00000073755	5730409E04Rik	RIKEN cDNA 5730409E04Rik gene
chr1	151346701	151346819	119	*	Promoter (2-3kb)	1	151344578	151363365	18788	1	117198	ENSMUST00000186745.1	2123	ENSMUSG00000023150	Ivns1abp	influenza virus NS1A binding protein
chr10	21241908	21242113	206	*	Intron (ENSMUST00000217285.1/ENSMUST00000217285.1, intron 2 of 2)	10	21295979	21368898	72920	1	56422	ENSMUST00000020153.9	-53866	ENSMUSG00000019977	Hbs1l	Hbs1-like (S. cerevisiae)
chr5	69556724	69557035	312	*	Promoter (<=1kb)	5	69556923	69571730	14808	1	231279	ENSMUST00000154728.7	0	ENSMUSG00000029208	Guf1	GUF1 homolog, GTPase
chr4	140814658	140814850	193	*	Exon (ENSMUST00000026378.3/18599, exon 16 of 16)	4	140810993	140817511	6519	1	100049161	ENSMUST00000151848.1	3665	ENSMUSG00000085918	Gm13032	predicted gene 13032
chr5	32738017	32738127	111	*	Promoter (2-3kb)	5	32737898	32740384	2487	2	320951	ENSMUST00000201314.1	2257	ENSMUSG00000023452	Pisd	phosphatidylserine decarboxylase
chr7	99979986	99980081	96	*	Promoter (<=1kb)	7	99920254	99980448	60195	2	108937	ENSMUST00000080817.5	367	ENSMUSG00000058761	Rnf169	ring finger protein 169
chr15	73933781	73933923	143	*	Distal Intergenic	15	73796736	73839699	42964	2	268816	ENSMUST00000136698.1	-94082	ENSMUSG00000072487	Mroh5	maestro heat-like repeat family member 5
chr11	83233690	83233952	263	*	Intron (ENSMUST00000216233.1/100043636, intron 2 of 4)	11	83224486	83260930	36445	1	100043636	ENSMUST00000214346.1	9204	ENSMUSG00000087107	AI662270	expressed sequence AI662270
chr11	101449058	101449300	243	*	Promoter (<=1kb)	11	101448570	101458464	9895	1	70110	ENSMUST00000131024.1	488	ENSMUSG00000010358	Ifi35	interferon-induced protein 35
chr11	75655842	75655954	113	*	Promoter (<=1kb)	11	75655873	75673908	18036	1	17913	ENSMUST00000108431.2	0	ENSMUSG00000017774	Myo1c	myosin IC
chr12	110999952	111000087	136	*	Intron (ENSMUST00000221849.1/77878, intron 1 of 2)	12	110994398	111013869	19472	1	77878	ENSMUST00000221849.1	5554	ENSMUSG00000113056	6030440G07Rik	RIKEN cDNA 6030440G07 gene
chr2	30042598	30042742	145	*	Intron (ENSMUST00000113711.2/71820, intron 1 of 8)	2	30047171	30048861	1691	2	71820	ENSMUST00000146275.1	6119	ENSMUSG00000039715	Dync2i2	dynein 2 intermediate chain 2
chr2	25225352	25225434	83	*	Promoter (<=1kb)	2	25222160	25224702	2543	2	227613	ENSMUST00000043584.4	-650	ENSMUSG00000036752	Tubb4b	tubulin, beta 4B class IVB
chr2	155473863	155474123	261	*	Promoter (<=1kb)	2	155406833	155473894	67062	2	56406	ENSMUST00000123293.7	0	ENSMUSG00000038369	Ncoa6	nuclear receptor coactivator 6
chr4	155066574	155066722	149	*	Promoter (<=1kb)	4	155067016	155072433	5418	1	668173	ENSMUST00000103180.3	-294	ENSMUSG00000029047	Pex10	peroxisomal biogenesis factor 10
chr12	119426918	119427042	125	*	Intron (ENSMUST00000222784.1/238455, intron 5 of 8)	12	119443410	119466934	23525	1	238455	ENSMUST00000048880.6	-16368	ENSMUSG00000041886	Macc1	metastasis associated in colon cancer 1
chr5	92353754	92353896	143	*	Intron (ENSMUST00000154245.7/109979, intron 2 of 3)	5	92346805	92348889	2085	2	15945	ENSMUST00000118006.2	-4865	ENSMUSG00000034855	Cxcl10	C-X-C motif chemokine ligand 10
chr16	96795626	96795699	74	*	Intron (ENSMUST00000056102.8/13508, intron 9 of 32)	16	96592437	96622754	30318	2	13508	ENSMUST00000232829.1	-172872	ENSMUSG00000050272	Dscam	DS cell adhesion molecule
chr9	22050548	22050630	83	*	Promoter (1-2kb)	9	22015005	22052010	37006	2	15571	ENSMUST00000003501.8	1380	ENSMUSG00000003410	Elavl3	ELAV like RNA binding protein 3
chr2	79646518	79646626	109	*	Intron (ENSMUST00000111785.8/70599, intron 8 of 17)	2	79639182	79672966	33785	1	70599	ENSMUST00000133266.1	7336	ENSMUSG00000027007	Itprid2	ITPR interacting domain containing 2
chr6	56906601	56906733	133	*	Intron (ENSMUST00000031793.7/107569, intron 1 of 8)	6	56882400	56901886	19487	2	107569	ENSMUST00000101367.8	-4715	ENSMUSG00000029780	Nt5c3	5'-nucleotidase, cytosolic III
chr11	121548324	121548422	99	*	Promoter (1-2kb)	11	121550111	121590383	40273	1	108903	ENSMUST00000147470.1	-1689	ENSMUSG00000039230	Tbcd	tubulin-specific chaperone d
chr2	105212992	105213090	99	*	Distal Intergenic	2	105224320	105379796	155477	1	74088	ENSMUST00000068813.2	-11230	ENSMUSG00000055312	Them7	thioesterase superfamily member 7
chr12	102420639	102420958	320	*	Promoter (2-3kb)	12	102394084	102423769	29686	2	19141	ENSMUST00000110020.7	2811	ENSMUSG00000021190	Lgmn	legumain
chr4	11233559	11233701	143	*	Promoter (1-2kb)	4	11204381	11235558	31178	2	72656	ENSMUST00000137054.7	1857	ENSMUSG00000040738	Ints8	integrator complex subunit 8
chr11	26519112	26519206	95	*	Intron (ENSMUST00000109504.7/69922, intron 6 of 11)	11	26534257	26549365	15109	2	69922	ENSMUST00000133487.1	30159	ENSMUSG00000064090	Vrk2	vaccinia related kinase 2
chr16	91407009	91407069	61	*	Promoter (<=1kb)	16	91406444	91414632	8189	1	16155	ENSMUST00000137612.1	565	ENSMUSG00000022969	Il10rb	interleukin 10 receptor, beta
chr3	152121741	152121877	137	*	Intron (ENSMUST00000046614.9/54120, intron 3 of 5)	3	152093533	152108522	14990	2	54120	ENSMUST00000152283.7	-13219	ENSMUSG00000039131	Gipc2	GIPC PDZ domain containing family, member 2
chr18	63699539	63699597	59	*	Intron (ENSMUST00000238061.1/53382, intron 1 of 7)	18	63661094	63692437	31344	2	53382	ENSMUST00000237004.1	-7102	ENSMUSG00000024583	Txnl1	thioredoxin-like 1
chr5	31219984	31220119	136	*	Promoter (<=1kb)	5	31205090	31220319	15230	2	14208	ENSMUST00000200778.4	200	ENSMUSG00000029147	Ppm1g	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform
chr9	112993129	112993224	96	*	Distal Intergenic	9	113498526	113508355	9830	2	102688	ENSMUST00000220102.1	515131	ENSMUSG00000109890	AU023762	expressed sequence AU023762
chr1	133385646	133385778	133	*	Promoter (<=1kb)	1	133383978	133385526	1549	2	20668	ENSMUST00000145922.1	-120	ENSMUSG00000070643	Sox13	SRY (sex determining region Y)-box 13
