seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	136182974	136183122	149	*	Intron (ENSMUST00000151786.7/66801, intron 5 of 5)	5	136147459	136170713	23255	2	269717	ENSMUST00000041048.5	-12261	ENSMUSG00000039747	Orai2	ORAI calcium release-activated calcium modulator 2
chr7	51724045	51724280	236	*	Distal Intergenic	7	51629480	51661582	32103	1	140919	ENSMUST00000208597.1	94565	ENSMUSG00000030500	Slc17a6	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6
chr1	160825574	160825808	235	*	Distal Intergenic	1	160735648	160793211	57564	2	29809	ENSMUST00000193810.1	-32363	ENSMUSG00000026721	Rabgap1l	RAB GTPase activating protein 1-like
chr10	53776659	53776847	189	*	Distal Intergenic	10	53633145	53751123	117979	2	75906	ENSMUST00000020003.14	-25536	ENSMUSG00000019856	Fam184a	family with sequence similarity 184, member A
chr11	9944899	9944985	87	*	Distal Intergenic	11	9193451	9256178	62728	1	268379	ENSMUST00000151522.1	751448	ENSMUSG00000004668	Abca13	ATP-binding cassette, sub-family A member 13
chr5	73145142	73145245	104	*	Promoter (2-3kb)	5	73021211	73148136	126926	2	72313	ENSMUST00000094700.10	2891	ENSMUSG00000070733	Fryl	FRY like transcription coactivator
chr4	150725544	150725768	225	*	Distal Intergenic	4	150628572	150652174	23603	2	242773	ENSMUST00000037827.9	-73370	ENSMUSG00000039838	Slc45a1	solute carrier family 45, member 1
chr11	43551878	43551978	101	*	Intron (ENSMUST00000050574.6/380694, intron 2 of 5)	11	43529246	43556689	27444	1	380694	ENSMUST00000152153.1	22632	ENSMUSG00000044707	Ccnjl	cyclin J-like
chr15	51823199	51823414	216	*	Intron (ENSMUST00000022925.9/68135, intron 2 of 7)	15	51787969	51836257	48289	2	68135	ENSMUST00000228625.1	12843	ENSMUSG00000022312	Eif3h	eukaryotic translation initiation factor 3, subunit H
chr7	80495243	80495550	308	*	Intron (ENSMUST00000081314.10/12144, intron 10 of 21)	7	80474138	80481904	7767	2	12144	ENSMUST00000205584.1	-13339	ENSMUSG00000030528	Blm	Bloom syndrome, RecQ like helicase
chr2	156814512	156814607	96	*	Distal Intergenic	2	156840007	156855570	15564	1	228839	ENSMUST00000081335.12	-25400	ENSMUSG00000062175	Tgif2	TGFB-induced factor homeobox 2
chr11	106007936	106008099	164	*	Promoter (<=1kb)	11	106008124	106034107	25984	1	192775	ENSMUST00000106903.7	-25	ENSMUSG00000001901	Kcnh6	potassium voltage-gated channel, subfamily H (eag-related), member 6
chr5	16538104	16538391	288	*	Distal Intergenic	5	16553495	16573434	19940	1	15234	ENSMUST00000195957.4	-15104	ENSMUSG00000028864	Hgf	hepatocyte growth factor
chr6	22231416	22231539	124	*	Intron (ENSMUST00000115383.8/214642, intron 17 of 21)	6	22288227	22293579	5353	1	93735	ENSMUST00000128245.7	-56688	ENSMUSG00000029671	Wnt16	wingless-type MMTV integration site family, member 16
chr18	5345027	5345170	144	*	Distal Intergenic	18	5210124	5334807	124684	2	240186	ENSMUST00000234241.1	-10220	ENSMUSG00000050945	Zfp438	zinc finger protein 438
chr9	28569110	28569575	466	*	Intron (ENSMUST00000115243.8/330908, intron 2 of 7)	9	28661629	28675240	13612	1	330908	ENSMUST00000126845.1	-92054	ENSMUSG00000062257	Opcml	opioid binding protein/cell adhesion molecule-like
chrX	73062444	73062643	200	*	Promoter (2-3kb)	20	73064787	73068191	3405	1	245468	ENSMUST00000060418.7	-2144	ENSMUSG00000046287	Pnma3	paraneoplastic antigen MA3
chr15	64100259	64100512	254	*	Promoter (2-3kb)	15	64094234	64102542	8309	2	13196	ENSMUST00000176909.1	2030	ENSMUSG00000022377	Asap1	ArfGAP with SH3 domain, ankyrin repeat and PH domain1
chr12	4482693	4482792	100	*	Distal Intergenic	12	4247362	4477182	229821	2	17977	ENSMUST00000085814.4	-5511	ENSMUSG00000020647	Ncoa1	nuclear receptor coactivator 1
chr15	12367614	12368021	408	*	Exon (ENSMUST00000075317.11/68070, exon 22 of 24)	15	12404932	12412380	7449	2	68070	ENSMUST00000191339.1	44359	ENSMUSG00000022197	Pdzd2	PDZ domain containing 2
chr3	139842096	139842331	236	*	Distal Intergenic	3	139777153	139780759	3607	2	102635321	ENSMUST00000196538.1	-61337	ENSMUSG00000106505	Gm32693	predicted gene, 32693
chr19	40381463	40381689	227	*	Promoter (1-2kb)	19	40352402	40382831	30430	2	20411	ENSMUST00000224583.1	1142	ENSMUSG00000025006	Sorbs1	sorbin and SH3 domain containing 1
chr15	21114933	21115058	126	*	Intron (ENSMUST00000227496.1/215654, intron 2 of 12)	15	21111452	21589530	478079	1	215654	ENSMUST00000075132.7	3481	ENSMUSG00000040452	Cdh12	cadherin 12
chr6	34000761	34000939	179	*	Distal Intergenic	6	34029448	34110297	80850	1	74354	ENSMUST00000228187.1	-28509	ENSMUSG00000056215	Lrguk	leucine-rich repeats and guanylate kinase domain containing
chr3	20136879	20137212	334	*	Intron (ENSMUST00000118015.8/27357, intron 5 of 6)	3	20122556	20123543	988	2	27357	ENSMUST00000135475.1	-13336	ENSMUSG00000019528	Gyg1	glycogenin 1
chr8	10030809	10030952	144	*	Promoter (<=1kb)	8	10031318	10035850	4533	1	24099	ENSMUST00000208770.1	-366	ENSMUSG00000031497	Tnfsf13b	tumor necrosis factor (ligand) superfamily, member 13b
chr18	81944466	81944751	286	*	Intron (ENSMUST00000236553.1/ENSMUST00000236553.1, intron 4 of 5)	18	81992010	81992080	71	2	100628596	ENSMUST00000175295.1	47329	ENSMUSG00000093036	Mir5127	microRNA 5127
chr5	139970440	139970517	78	*	Intron (ENSMUST00000050519.7/243312, intron 1 of 1)	5	139908474	139971050	62577	1	243312	ENSMUST00000198608.1	61966	ENSMUSG00000048988	Elfn1	leucine rich repeat and fibronectin type III, extracellular 1
chr13	98008682	98008973	292	*	Intron (ENSMUST00000238746.1/110596, intron 1 of 27)	13	97899469	98016417	116949	2	110596	ENSMUST00000238746.1	7444	ENSMUSG00000021662	Arhgef28	Rho guanine nucleotide exchange factor 28
chr17	67133741	67134000	260	*	Intron (ENSMUST00000037974.9/19274, intron 2 of 32)	17	66956991	67047985	90995	2	19274	ENSMUST00000224862.1	-85756	ENSMUSG00000033278	Ptprm	protein tyrosine phosphatase receptor type M
chr13	44206272	44206421	150	*	Intron (ENSMUST00000220765.1/100503592, intron 1 of 2)	13	44185760	44216434	30675	2	100503592	ENSMUST00000220765.1	10013	ENSMUSG00000113186	A330076C08Rik	RIKEN cDNA A330076C08 gene
chr3	147181939	147182136	198	*	Distal Intergenic	3	146943920	146981920	38001	1	70892	ENSMUST00000197547.1	238019	ENSMUSG00000036745	Ttll7	tubulin tyrosine ligase-like family, member 7
chr7	117462288	117462444	157	*	Intron (ENSMUST00000160035.7/233781, intron 1 of 6)	7	117475492	117549359	73868	1	233781	ENSMUST00000161889.1	-13048	ENSMUSG00000030657	Xylt1	xylosyltransferase 1
chr14	121435809	121436049	241	*	Distal Intergenic	14	121337422	121380011	42590	2	223255	ENSMUST00000227917.1	-55798	ENSMUSG00000063410	Stk24	serine/threonine kinase 24
chr14	25479872	25480143	272	*	Exon (ENSMUST00000224666.1/ENSMUST00000224666.1, exon 1 of 2)	14	25459292	25649574	190283	1	328365	ENSMUST00000159766.7	20580	ENSMUSG00000007817	Zmiz1	zinc finger, MIZ-type containing 1
chr3	79574408	79574683	276	*	Distal Intergenic	3	79568192	79572580	4389	1	75879	ENSMUST00000091023.1	6216	ENSMUSG00000068957	4930589L23Rik	RIKEN cDNA 4930589L23 gene
chr5	134593131	134593380	250	*	Promoter (<=1kb)	5	134592705	134595312	2608	1	19718	ENSMUST00000200767.1	426	ENSMUSG00000023104	Rfc2	replication factor C (activator 1) 2
chr15	76310928	76311078	151	*	Promoter (1-2kb)	15	76305651	76309755	4105	2	75475	ENSMUST00000210024.1	-1173	ENSMUSG00000022562	Oplah	5-oxoprolinase (ATP-hydrolysing)
chr7	100176445	100176527	83	*	Promoter (<=1kb)	7	100176502	100182769	6268	1	57442	ENSMUST00000208555.1	0	ENSMUSG00000035165	Kcne3	potassium voltage-gated channel, Isk-related subfamily, gene 3
chr9	46229949	46230218	270	*	Promoter (1-2kb)	9	46228721	46229973	1253	1	11806	ENSMUST00000132155.1	1228	ENSMUSG00000032083	Apoa1	apolipoprotein A-I
chr17	59281506	59281614	109	*	Distal Intergenic	17	59017314	59024729	7416	1	75039	ENSMUST00000167453.1	264192	ENSMUSG00000086594	Nudt12os	nudix hydrolase 12, opposite strand
chr17	50490747	50490985	239	*	Distal Intergenic	17	50509403	50688484	179082	1	224860	ENSMUST00000043938.7	-18418	ENSMUSG00000038910	Plcl2	phospholipase C-like 2
chr5	113506202	113506320	119	*	Intron (ENSMUST00000094452.3/320916, intron 1 of 8)	5	113490447	113589725	99279	1	320916	ENSMUST00000094452.3	15755	ENSMUSG00000063430	Wscd2	WSC domain containing 2
chr4	36566640	36566775	136	*	Intron (ENSMUST00000108122.7/242384, intron 2 of 7)	4	36645373	36645453	81	2	100124458	ENSMUST00000104659.1	78678	ENSMUSG00000077851	Mir876	microRNA 876
chr6	83831651	83832161	511	*	Promoter (<=1kb)	6	83805401	83831741	26341	2	232164	ENSMUST00000058383.8	0	ENSMUSG00000045896	Paip2b	poly(A) binding protein interacting protein 2B
chr5	76161582	76161863	282	*	Distal Intergenic	5	76152769	76155504	2736	1	57357	ENSMUST00000124217.1	8813	ENSMUSG00000029233	Srd5a3	steroid 5 alpha-reductase 3
chr16	35677569	35677982	414	*	Distal Intergenic	16	35662471	35663454	984	1	20357	ENSMUST00000128966.1	15098	ENSMUSG00000052133	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B
chr4	95862821	95862967	147	*	Intron (ENSMUST00000079223.10/75578, intron 14 of 15)	4	95849625	95926934	77310	1	75578	ENSMUST00000142384.1	13196	ENSMUSG00000028573	Fggy	FGGY carbohydrate kinase domain containing
chr15	79427599	79427896	298	*	Promoter (1-2kb)	15	79424738	79426444	1707	2	27373	ENSMUST00000137028.7	-1155	ENSMUSG00000022433	Csnk1e	casein kinase 1, epsilon
chr12	34486176	34486265	90	*	Intron (ENSMUST00000209902.1/79221, intron 1 of 24)	12	34052301	34528304	476004	2	79221	ENSMUST00000209750.1	42039	ENSMUSG00000004698	Hdac9	histone deacetylase 9
chr4	98545497	98545633	137	*	Promoter (1-2kb)	4	98546734	98719603	172870	1	12695	ENSMUST00000102792.9	-1101	ENSMUSG00000061859	Patj	PATJ, crumbs cell polarity complex component
chr13	83458835	83459032	198	*	Distal Intergenic	13	83504034	83663343	159310	1	17260	ENSMUST00000198199.4	-45002	ENSMUSG00000005583	Mef2c	myocyte enhancer factor 2C
chr10	126070909	126071025	117	*	Distal Intergenic	10	126012425	126015230	2806	1	320398	ENSMUST00000219974.1	58484	ENSMUSG00000020105	Lrig3	leucine-rich repeats and immunoglobulin-like domains 3
chr14	47740731	47740882	152	*	Distal Intergenic	14	47729659	47736561	6903	1	16709	ENSMUST00000190857.1	11072	ENSMUSG00000021843	Ktn1	kinectin 1
chr17	42832397	42832486	90	*	Intron (ENSMUST00000024709.8/12488, intron 5 of 17)	17	42792952	42799888	6937	2	12488	ENSMUST00000233350.1	-32509	ENSMUSG00000061665	Cd2ap	CD2-associated protein
chr13	52306925	52307059	135	*	Distal Intergenic	13	52098542	52099856	1315	1	74050	ENSMUST00000222527.1	208383	ENSMUSG00000113211	4921525O09Rik	RIKEN cDNA 4921525O09 gene
chr11	107875828	107876201	374	*	3' UTR	11	107874605	107911362	36758	2	140723	ENSMUST00000106742.7	35161	ENSMUSG00000040373	Cacng5	calcium channel, voltage-dependent, gamma subunit 5
chr15	72802323	72802489	167	*	Intron (ENSMUST00000023276.15/76510, intron 16 of 21)	15	72805600	72810324	4725	2	353342	ENSMUST00000202826.1	7835	ENSMUSG00000106847	Peg13	paternally expressed 13
chr9	90033915	90034262	348	*	Distal Intergenic	9	90054152	90065422	11271	1	13036	ENSMUST00000132718.7	-19890	ENSMUSG00000032359	Ctsh	cathepsin H
chr13	90233986	90234252	267	*	Distal Intergenic	13	90089762	90104661	14900	1	66074	ENSMUST00000012566.8	144224	ENSMUSG00000012422	Tmem167	transmembrane protein 167
chr7	6696501	6696579	79	*	Promoter (<=1kb)	7	6671269	6696450	25182	2	22776	ENSMUST00000002336.15	-51	ENSMUSG00000002266	Zim1	zinc finger, imprinted 1
chr12	100937629	100937716	88	*	Intron (ENSMUST00000068411.4/68339, intron 20 of 29)	12	100938046	100945173	7128	2	68339	ENSMUST00000223235.1	7457	ENSMUSG00000021182	Ccdc88c	coiled-coil domain containing 88C
chr9	16502090	16502179	90	*	Promoter (<=1kb)	9	15910189	16501285	591097	2	270120	ENSMUST00000217308.2	-805	ENSMUSG00000074505	Fat3	FAT atypical cadherin 3
chr11	83663444	83663550	107	*	Promoter (<=1kb)	11	83662584	83664683	2100	1	20303	ENSMUST00000019074.3	860	ENSMUSG00000018930	Ccl4	C-C motif chemokine ligand 4
chr7	141302963	141303048	86	*	Intron (ENSMUST00000080553.8/54006, intron 10 of 11)	7	141297473	141310920	13448	2	54006	ENSMUST00000211146.1	7872	ENSMUSG00000058886	Deaf1	DEAF1, transcription factor
chr18	4959293	4959586	294	*	Intron (ENSMUST00000126977.7/225115, intron 1 of 37)	18	4993813	5046877	53065	1	225115	ENSMUST00000153016.7	-34227	ENSMUSG00000024236	Svil	supervillin
chr2	135701128	135701273	146	*	Intron (ENSMUST00000144931.1/18798, intron 1 of 1)	2	135741830	135910484	168655	1	18798	ENSMUST00000137969.7	-40557	ENSMUSG00000039943	Plcb4	phospholipase C, beta 4
chr3	135498901	135499243	343	*	Intron (ENSMUST00000131610.7/110173, intron 1 of 13)	3	135485625	135512829	27205	1	110173	ENSMUST00000144654.1	13276	ENSMUSG00000028164	Manba	mannosidase, beta A, lysosomal
chr12	76537461	76537788	328	*	Intron (ENSMUST00000217730.1/263406, intron 1 of 1)	12	76533620	76578682	45063	1	263406	ENSMUST00000219063.1	3841	ENSMUSG00000052609	Plekhg3	pleckstrin homology domain containing, family G (with RhoGef domain) member 3
chr13	51754179	51754297	119	*	Promoter (<=1kb)	13	51725271	51754765	29495	2	20354	ENSMUST00000139018.1	468	ENSMUSG00000021451	Sema4d	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D
chr2	165329809	165330251	443	*	Distal Intergenic	2	165315672	165326479	10808	2	140579	ENSMUST00000128690.1	-3330	ENSMUSG00000017670	Elmo2	engulfment and cell motility 2
chr17	66061362	66061497	136	*	Intron (ENSMUST00000038116.12/106585, intron 1 of 12)	17	66037614	66076464	38851	2	106585	ENSMUST00000233045.1	14967	ENSMUSG00000034647	Ankrd12	ankyrin repeat domain 12
chr11	103051407	103051537	131	*	Intron (ENSMUST00000021314.7/18107, intron 3 of 11)	11	103070585	103071750	1166	2	72469	ENSMUST00000124740.1	20213	ENSMUSG00000020937	Plcd3	phospholipase C, delta 3
chr5	117158708	117159035	328	*	Intron (ENSMUST00000111978.7/330177, intron 1 of 20)	5	117133641	117187448	53808	1	330177	ENSMUST00000153709.1	25067	ENSMUSG00000061288	Taok3	TAO kinase 3
chr2	105185296	105185410	115	*	Distal Intergenic	2	105162808	105170011	7204	1	22431	ENSMUST00000153944.1	22488	ENSMUSG00000016458	Wt1	WT1 transcription factor
chr2	18050716	18050878	163	*	Distal Intergenic	2	18055237	18212387	157151	1	17354	ENSMUST00000028076.14	-4359	ENSMUSG00000026743	Mllt10	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10
chr14	22649546	22649759	214	*	Intron (ENSMUST00000075639.10/76633, intron 5 of 6)	14	22596513	22599268	2756	1	76633	ENSMUST00000226003.1	53033	ENSMUSG00000063458	Lrmda	leucine rich melanocyte differentiation associated
chr3	11212987	11213137	151	*	Distal Intergenic	3	11823229	11844359	21131	2	100038545	ENSMUST00000192022.1	631222	ENSMUSG00000104015	Gm10745	predicted gene 10745
chr3	41483560	41483789	230	*	Distal Intergenic	3	41487679	41493190	5512	2	78706	ENSMUST00000199155.1	9401	ENSMUSG00000097639	Platr4	pluripotency associated transcript 4
chr14	59887523	59887710	188	*	Intron (ENSMUST00000080368.12/50769, intron 24 of 35)	14	59638540	60086834	448295	2	50769	ENSMUST00000080368.12	199124	ENSMUSG00000021983	Atp8a2	ATPase, aminophospholipid transporter-like, class I, type 8A, member 2
chr5	90949511	90949866	356	*	Promoter (2-3kb)	5	90946774	90974348	27575	1	665563	ENSMUST00000201851.1	2737	ENSMUSG00000029376	Mthfd2l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2-like
chr9	30964977	30965063	87	*	Intron (ENSMUST00000214688.1/ENSMUST00000214688.1, intron 2 of 2)	9	30943458	30963838	20381	1	30806	ENSMUST00000163037.1	21519	ENSMUSG00000031994	Adamts8	ADAM metallopeptidase with thrombospondin type 1 motif 8
chr1	108259403	108259666	264	*	Distal Intergenic	1	107936709	108028337	91629	1	319596	ENSMUST00000189497.1	322694	ENSMUSG00000100457	D830032E09Rik	RIKEN cDNA D830032E09 gene
chr7	66214594	66214744	151	*	Distal Intergenic	7	66226912	66262470	35559	2	233328	ENSMUST00000167705.7	47726	ENSMUSG00000015133	Lrrk1	leucine-rich repeat kinase 1
chr4	88707249	88707375	127	*	Distal Intergenic	4	88718292	88722465	4174	2	242521	ENSMUST00000094993.2	15090	ENSMUSG00000070923	Klhl9	kelch-like 9
chr9	77596415	77596587	173	*	Distal Intergenic	9	77636500	77660127	23628	1	244923	ENSMUST00000057781.7	-39913	ENSMUSG00000044938	Klhl31	kelch-like 31
chr4	67190675	67190817	143	*	Distal Intergenic	4	66828202	66839618	11417	1	21898	ENSMUST00000147008.1	362473	ENSMUSG00000039005	Tlr4	toll-like receptor 4
chr7	139400449	139400538	90	*	Promoter (<=1kb)	7	139400489	139579225	178737	1	212111	ENSMUST00000097975.2	0	ENSMUSG00000025477	Inpp5a	inositol polyphosphate-5-phosphatase A
chr9	6668316	6668720	405	*	Distal Intergenic	9	6940585	6956689	16105	2	110350	ENSMUST00000152934.1	287969	ENSMUSG00000047193	Dync2h1	dynein cytoplasmic 2 heavy chain 1
chr3	144669466	144669646	181	*	Distal Intergenic	3	144684895	144697467	12573	2	54673	ENSMUST00000199350.4	27821	ENSMUSG00000037062	Sh3glb1	SH3-domain GRB2-like B1 (endophilin)
chr7	63922056	63922252	197	*	Promoter (2-3kb)	7	63891400	63924870	33471	2	50794	ENSMUST00000183817.1	2618	ENSMUSG00000052040	Klf13	Kruppel-like transcription factor 13
chr16	30722452	30722602	151	*	Distal Intergenic	16	30599723	30602797	3075	1	224093	ENSMUST00000059078.3	122729	ENSMUSG00000046546	Fam43a	family with sequence similarity 43, member A
chr4	154500406	154500539	134	*	Intron (ENSMUST00000030902.12/70673, intron 2 of 16)	4	154476469	154528765	52297	2	70673	ENSMUST00000135064.1	28226	ENSMUSG00000039410	Prdm16	PR domain containing 16
chr9	37143497	37143629	133	*	Promoter (2-3kb)	9	36954772	37145660	190889	2	208076	ENSMUST00000189294.6	2031	ENSMUSG00000035934	Pknox2	Pbx/knotted 1 homeobox 2
chr1	60681304	60681404	101	*	Distal Intergenic	1	60716800	60763163	46364	1	12487	ENSMUST00000132833.1	-35396	ENSMUSG00000026012	Cd28	CD28 antigen
chr10	41450116	41450499	384	*	Promoter (<=1kb)	10	41450383	41465574	15192	1	268294	ENSMUST00000080771.9	0	ENSMUSG00000019826	Zbtb24	zinc finger and BTB domain containing 24
chr4	124894649	124894713	65	*	Promoter (<=1kb)	4	124890888	124894782	3895	2	73628	ENSMUST00000154947.1	69	ENSMUSG00000085263	1700125G02Rik	RIKEN cDNA 1700125G02 gene
chr14	77448058	77448281	224	*	Intron (ENSMUST00000022589.8/239188, intron 5 of 18)	14	77480107	77501440	21334	2	629678	ENSMUST00000163416.1	53159	ENSMUSG00000067973	Gm6994	predicted gene 6994
chr17	81566006	81566227	222	*	Intron (ENSMUST00000234131.1/20541, intron 1 of 7)	17	81388691	81649607	260917	2	20541	ENSMUST00000086538.9	83380	ENSMUSG00000054640	Slc8a1	solute carrier family 8 (sodium/calcium exchanger), member 1
chr17	56978264	56978363	100	*	Intron (ENSMUST00000056113.4/171168, intron 1 of 5)	17	56953490	56982126	28637	2	171168	ENSMUST00000056113.4	3763	ENSMUSG00000045019	Acer1	alkaline ceramidase 1
chr18	70657239	70657357	119	*	Distal Intergenic	18	70617773	70625777	8005	1	17191	ENSMUST00000128555.1	39466	ENSMUSG00000024513	Mbd2	methyl-CpG binding domain protein 2
chr7	16201114	16201422	309	*	Promoter (2-3kb)	7	16197147	16204201	7055	2	71723	ENSMUST00000128452.1	2779	ENSMUSG00000006019	Dhx34	DExH-box helicase 34
chr10	117658681	117658749	69	*	Intron (ENSMUST00000123374.7/70574, intron 2 of 3)	10	117675893	117684934	9042	1	70574	ENSMUST00000141991.1	-17144	ENSMUSG00000020183	Cpm	carboxypeptidase M
chr14	31496246	31496550	305	*	Promoter (1-2kb)	14	31495196	31500475	5280	1	74427	ENSMUST00000228952.1	1050	ENSMUSG00000021890	Eaf1	ELL associated factor 1
chr4	124703958	124704080	123	*	Intron (ENSMUST00000106199.9/14201, intron 1 of 5)	4	124700720	124708611	7892	1	14201	ENSMUST00000038684.5	3238	ENSMUSG00000032643	Fhl3	four and a half LIM domains 3
chr8	106973662	106973778	117	*	Intron (ENSMUST00000212524.1/20650, intron 1 of 6)	8	106936149	106981744	45596	1	20650	ENSMUST00000212298.1	37513	ENSMUSG00000041308	Sntb2	syntrophin, basic 2
chr3	117112905	117113079	175	*	Distal Intergenic	3	117060522	117077765	17244	2	433646	ENSMUST00000029642.7	-35140	ENSMUSG00000028009	1700061I17Rik	RIKEN cDNA 1700061I17 gene
chr1	120614641	120614746	106	*	Distal Intergenic	1	120602418	120607992	5575	1	13798	ENSMUST00000079721.8	12223	ENSMUSG00000058665	En1	engrailed 1
chr15	5140479	5140626	148	*	Distal Intergenic	15	5143861	5181899	38039	1	105787	ENSMUST00000051186.8	-3235	ENSMUSG00000050697	Prkaa1	protein kinase, AMP-activated, alpha 1 catalytic subunit
chr1	119686274	119686443	170	*	Promoter (1-2kb)	1	119658044	119687637	29594	2	19258	ENSMUST00000166624.1	1194	ENSMUSG00000026384	Ptpn4	protein tyrosine phosphatase, non-receptor type 4
chr14	54788252	54788482	231	*	Distal Intergenic	14	54736635	54781946	45312	2	50934	ENSMUST00000226646.1	-6306	ENSMUSG00000022180	Slc7a8	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8
